Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
06/15/2010,6:00 PM,Run,Easy,11.00,miles,0,,,,,,pound,,,,,F,,5,"Run with Mixer. Good and easy and nice and rocking. Gotta find that job (and brew more beer)"
06/16/2010,8:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,3,"Felt great, plenty relaxed, plenty focused. Getting used to running on the (uneven) grassy strip beside the sidewalk everywhere. Though at nighttime, that means many more weird, unexpected footfalls. Caught a firefly too."
06/17/2010,8:00 PM,Run,Easy,10.00,miles,0,,,,,,pound,,,,,F,,3,"Relaxed, good.. Run a lot this weekend?"
06/18/2010,2:00 PM,Run,Endurance,8.00,miles,0,,,,,,pound,,,,,F,,10,"Drink, USA v Slovenia, drink, drink, cigar, SHITTY DRUNK RUN, dinner, drink, drink. I'm just assuming those last two, but I'm guessing that will be the case."
06/19/2010,6:00 PM,Run,Medium,11.00,miles,0,,,,,,pound,,,,80,F,,6,"Hungover, fell off the ball this week. I promise to only get drunk after the running for the day is over. Shit. Brewing operation is shut down by the P.U. Fuck."
06/20/2010,2:00 PM,Run,Long,16.00,miles,6074,,,,,,pound,,,,,F,,8,"Boom. I needed this run. Planning on 11, felt great, went the extra 5. Last 5 in 30:20, last mile in 5:55. Some stupid worker from Bergamont Golf Course told me to get off the course...only this once, asshole."
06/21/2010,10:00 AM,Run,Recovery/Taper,4.00,miles,0,,,,,,pound,,,,,F,,4,"Easy shake out from yesterday."
06/21/2010,2:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,4,"Easy run with Mixer. Pizza and storms and tornados (nearby) following the workout. Air conditioning is nice."
06/22/2010,2:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,7,"Tough run mentally. Too hot and way too humid. I need me some mountain air. Was going to go 11, but decided to cut out 2 miles because I was dying. Avatar is the best (but predicable) movie ever."
06/23/2010,10:00 AM,Run,Easy,10.50,miles,0,,,,,,pound,,,,,F,,4,"Very easy, slow run. My legs need a break (already). Picked it up about half-way through when I realized that the Algeria v USA game started at 9, and I needed to drive somewhere for cable. That really got me going. 91' GOAL BY DONOVAN!"
06/23/2010,6:00 PM,Run,Easy,4.50,miles,0,,,,,,pound,,,,,F,,3,"Easy. Then Cuban rice n' beans, Blood Diamond, and cookies."
06/24/2010,10:00 AM,Run,Medium,11.00,miles,0,,,,,,pound,,,,75,F,,5,"Pretty easy, though not quite at the same time. At least the humidity was (very) bearable today. Legs are finally feeling better after my 16 mile hard, long run. Trying to wrap my head around doing this for another 9 weeks.."
06/25/2010,2:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,3,"Easy run with Mixer...Schuster route...was going to be 10, but then decided to forgo the last mile."
06/26/2010,10:00 AM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,4,"Felt not-so-great for some reason. Maybe it's anticipation for the big game today?..."
06/26/2010,8:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,4,"3 beers, 1 biggest ice cream from Coldstone, and 1 side of the road taco later, I'm running 4 miles at midnight. Plenty of cat calls from the drunks walking home from Oregon's Carnival. Unfortunately did not get raped by a Carnie."
06/27/2010,6:00 PM,Run,Medium,11.00,miles,0,,,,,,pound,,,,,F,,4,"Pretty quick for 11 miles. Felt good, and not too much effort was given. I wish I had something to say about the run...something exciting that happened or something... but nothing."
06/28/2010,10:00 AM,Run,Easy,11.00,miles,0,,,,,,pound,,,,80,F,,4,"Good run. Felt great. Finally the weather is agreeing. Not too hot, not humid, cool breeze. This is what I wish every summer day was like."
06/28/2010,6:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Evening Run. Easy. Balls n' Beers later."
06/29/2010,2:00 PM,Run,Fartlek,11.00,miles,0,,,,,,pound,,,,74,F,,4,"8x 1min on 2min off. Just to get into the swing of things. It's beautiful here in God's Country WI."
06/30/2010,2:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,,""
07/01/2010,10:00 AM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,4,"Was going to go for a long run, but felt aweful at 3 miles."
07/01/2010,8:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,4,""
07/02/2010,2:00 PM,Run,Long,17.00,miles,0,,,,,,pound,,,,,F,,7,"Long Run at the hottest, sunniest part of the day. Good and bad idea. Felt good overall, I guess, but fell off at the end. Should have tried to pick it up at around 12 miles...then keep going for the last 5 at a good clip...but instead, just plodded on. Wanted 18, but got 17 and a sunburn. But pretty good day."
07/03/2010,10:00 AM,Run,Recovery/Taper,4.00,miles,0,,,,,,pound,,,,,F,,,"Morning shakeout after Long Run. Spoke with HS Coach DeBroux about last season and the upcoming year."
07/03/2010,2:00 PM,Run,Easy,7.00,miles,0,,,,,,pound,,,,,F,,2,"Easy run."
07/04/2010,6:00 PM,Run,Easy,7.00,miles,0,,,,,,pound,,,,,F,,2,"Easy Easy with Mixer. Talk about life/sausage/old cc times. That slight leg pain is gone... good. 70-80 this week, depending on feel. YAY OFF WEEKS!"
07/05/2010,6:00 PM,Run,Easy,11.00,miles,0,,,,,,pound,,,,,F,,6,"Shitty Shitty Shitty. I'm 5-7 lbs overweight, and life is shitty. This is my angsty post of the summer. Took a very liquidy and acidic shit in the Bergamont golf course's port-a-potty. Life is tough when your runs suck."
07/06/2010,6:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,3,"Let's not talk about it."
07/07/2010,10:00 AM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,4,"Crap. HOT HOT HUMID HUMID HUMID. Couldn't breathe properly because of it. Cut it short...

Nearly got hit by a golf ball on Foxboro. The guy hit it WAY right...and not intentionally, I was hidden behind a hill."
07/07/2010,6:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,5,"Do it to it...finally feeling good. Luckily less nasty outside too. Bamboo bike is coming..."
07/08/2010,6:00 PM,Run,Long,15.00,miles,0,,,,,,pound,,,,,F,,6,"Decent long run, died at bit at the end, but not too hard. Keepin' it consistent.."
07/09/2010,10:00 AM,Run,Fartlek,9.00,miles,0,,,,,,pound,,,,,F,,8,"Did the suggested 30x 30'/30' On/Off. My legs are not in the mood to run fast, but I guess this will keep them a little primed for the CC season."
07/09/2010,8:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,,"Easy easy easy. The smell of the U.P. is probably the best in the world."
07/10/2010,2:00 PM,Run,Easy,7.00,miles,0,,,,,,pound,,,,,F,,,"Pre-race warmup? Mmmmm good. Then hanging out with Marcus and the camp gang. The path around the lake is a little overgrown.."
07/11/2010,10:00 AM,Run,Race,10.00,kilometers,2103,,,,,,pound,,,,,F,,,"***RACE***
Race Name: Run Your Bass Off
Terrain: Road
Warm Up: 3 miles
Cool Down: 4 miles
Overall Place: 2
Age Place: 2

Decent race. Jake from Oshkosh ran away from me after a mile, I hung on about 20 seconds back the whole time. Felt good, but WAY too humid. The course is hilly, with mile 5 being almost entirely uphill. But a very fun race. I love to run my bass off."
07/11/2010,10:00 AM,Run,Normal,6.78,miles,0,,,,,,pound,,,,,F,,9,""
07/11/2010,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,3,"Schwork visits!  Nice easy run followed by some lasagna, backgammon, ping pong, and conversation."
07/12/2010,12:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,3,"Easy run with Schwock again.  We'll visit Oregon, and then hang out in Madison?  maybe.."
07/13/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,5,"11...yup.  Night is bad."
07/14/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,5,"Ugh.  Felt terrible.  Running at night is not the way to go.  Too much food in the stomach, etc. etc.  Hot too."
07/15/2010,12:00 PM,Run,Long,15.00,miles,0,,,,,,pound,,,,,F,,7,"Felt awful.  Hot, humid, crappy.  My legs have been feeling extra extra tired for some reason.  Maybe I should go to sleep before the start of Craig Ferguson... At least I've stopped watching the whole show."
07/15/2010,12:00 PM,Run,Recovery/Taper,4.00,miles,0,,,,,,pound,,,,,F,,2,"Nice n' easy.  Felt great despite my efforts earlier in the day."
07/16/2010,12:00 PM,Run,Fartlek,9.00,miles,0,,,,,,pound,,,,,F,,5,"Did the prescribed 12x 1'/1' on/off.  Was alright.  Still tired from the week/long run yesterday.  Some R and R with Matthew at Lawrence University in Appleton this weekend."
07/16/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,4,"Run in Appleton.  Just some bonus miles."
07/17/2010,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,4,"Nice n' easy in Appleton.  On some running/biking trail on the north end of town.  Where are you Jiggy?  I miss you so.."
07/18/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,5,"Midnight run after returning from Appleton, WI.  Fantastic night, not so bad run.  Whoop!"
07/19/2010,12:00 PM,Run,Fartlek,12.00,miles,0,,,,,,pound,,,,,F,,7,"Did the Griff workout of 10x 2'/1' on/off.  Felt great (surprisingly) and seemed to pull off 5' pace for the uptempo parts pretty easily....even with 3 uphill intervals.  Overall a great run."
07/19/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Easy shakeout/bonus milage."
07/20/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,3,"5 bonus miles.."
07/20/2010,12:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,4,"Easy run with Mixer"
07/21/2010,12:00 PM,Run,Medium,10.00,miles,0,,,,,,pound,,,,,F,,5,""
07/21/2010,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,3,"Mixer easy."
07/22/2010,12:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,4,"Rain!  Slow, Slow.  Need a break."
07/23/2010,12:00 PM,Run,Long,18.00,miles,7220,,,,,,pound,,,,,F,,8,"Longest run of my life so far.  Out and back on a very hilly road through the Ottawa Sate Forest.  Out in 7s, back in 6:20s.  Last 4 miles in 23:20.  Felt great all the way through.  Boom."
07/24/2010,12:00 PM,Run,Easy,10.00,miles,0,,,,,,pound,,,,64,F,,4,"Easy run around the lake and such.  Legs definitely needed the shakeout from yesterday."
07/24/2010,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,""
07/25/2010,12:00 PM,Run,Normal,8.00,miles,0,,,,,,pound,,,,,F,,6,""
07/25/2010,12:00 PM,Run,Easy,6.00,miles,0,,,,,,pound,,,,,F,,4,"6 miles with Anders van Harpen Nienstaedt."
07/26/2010,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,""
07/26/2010,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"Run with Anders around Iron River...lots of hill/junkyards/random creepy guys/etc."
07/27/2010,12:00 PM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,4,""
07/27/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,5,""
07/28/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,4,""
07/28/2010,12:00 PM,Run,Fartlek,12.00,miles,0,,,,,,pound,,,,,F,,7,"8x 3'/1' on/off.  Not as fast as last week, but still pretty quick.  Felt pretty good."
07/29/2010,12:00 PM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,7,"A tough 12 mile morning run.  Tired tired..."
07/29/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Easy."
07/30/2010,12:00 PM,Run,Long,19.00,miles,0,,,,,,pound,,,,,F,,7,"LOOONG run.  New longest ever.  Was going to go at least 16, up to 18.  Ended up feeling really good at 18 and figured...why not.  Finished a little quicker.  My knees don't really like the long run while it's going on.."
07/31/2010,12:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,3,"Easy, conversational run with Mixer.  Nice and easy after a long, hard week."
08/01/2010,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,""
08/01/2010,12:00 PM,Run,Easy,8.00,miles,0,,,,,,pound,,,,,F,,5,"Ugh.  Night runs kinda suck.  My stomach is usually all messed up.  But..gotta do it to it."
08/02/2010,12:00 PM,Run,Easy,9.00,miles,0,,,,,,pound,,,,,F,,4,"Easy, but apparently kinda quick.  Good news, I suppose."
08/03/2010,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,4,"Plans for 9...foiled by starting too late.  Ran with mixer, for 7.  Easyish."
08/04/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"5.  Easy."
08/04/2010,12:00 PM,Run,Fartlek,11.00,miles,0,,,,,,pound,,,,,F,,6,"Prescribed 30'/30' on/off.  Felt good and fast...but it was night, so it probably wasn't as fast as I thought.  Nevertheless, finally an enjoyable night run."
08/05/2010,12:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,5,"Felt a little tough.  My legs were tired from yesterdays late night run.  But meh. Got the miles in!"
08/05/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,5,"Hilly easy run with Mixer...around his (hilly) home turf."
08/06/2010,12:00 PM,Run,Long,15.00,miles,0,,,,,,pound,,,,,F,,4,"Felt easy, though it was pretty quick.  Felt good...as I always do after a coffee from the Firefly and not eating for 5 hours."
08/07/2010,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,4,"Seven aweful aweful aweful tired terrible miles.  This was the first time all summer that I had to beat myself with a stick to get my miles in...and waited until 11:30pm  (Only 2 more weeks until camp..only 2 more weeks)"
08/08/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,6,""
08/09/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Leaving for the great nothwoods."
08/09/2010,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,5,""
08/10/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
08/10/2010,12:00 PM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,5,"12 miles."
08/11/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,5,"Ugh...just tired of running."
08/11/2010,12:00 PM,Run,Fartlek,12.00,miles,0,,,,,,pound,,,,,F,,7,"Did the prescribed 5x 4'/3' on/off.  It was quite tough, my legs are TIRED.  I'm considering taking another week easy next week, instead of doing three in a row.  My lower legs are feeling the pressure..though no shin splints and no pain while running...I can just feel it."
08/12/2010,12:00 PM,Run,Long,16.00,miles,0,,,,,,pound,,,,,F,,9,"Just this side of 15% of the total weekly milage.. but got it in.  Twisted my left ankle badly (probably sprained it) about 5 miles in...but remembering Griff/Anders' advice, I continued to run on it and the pain went away..no swelling.  Died hard the last 2 miles, and then iced the ankle.  Feels weak, but doesn't hurt today."
08/13/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,5,"Easy, slow.  Slow, easy."
08/13/2010,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,4,""
08/14/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Bummed out on the afternoon run due to some weird leg pain that's been bothering me.  so...no 105 for me this week.  Plus, I'm tired, and tired of running...and just want to get through this next week as quickly as I can."
08/14/2010,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,""
08/15/2010,12:00 PM,Rest,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Off. Decided to take a breather both for my legs, and my sanity.  It was a good idea."
08/16/2010,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"with MIXER."
08/17/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
08/17/2010,12:00 PM,Run,Fartlek,9.00,miles,0,,,,,,pound,,,,,F,,,"Prescribed workout... 20x 1'/1'."
08/18/2010,12:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,"I'm dying this week."
08/19/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"I'm a bitch.  TOo tired after a day driving everywhere for errands to run."
08/20/2010,12:00 PM,Run,Long,15.00,miles,0,,,,,,pound,,,,,F,,7,"A good, pretty quick long run.  Broke it down nicely at the end."
08/21/2010,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,3,"Last run with Mixer.  Then pancakes at Coach's house!  Delicious."
08/22/2010,12:00 PM,Rest,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Had church, my sisters birthday, and packing to worry about...so running didn't work out so well."
08/23/2010,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Run with Anders.  Felt pretty good.  Felt VERY good to be back on campus!"
08/24/2010,12:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,5,"Good run with Sophie and Stretch."
08/24/2010,12:00 PM,Run,Normal,8.00,miles,0,,,,,,pound,,,,,F,,7,"A bit tough.  With Heartland.  First run of CC Camp 2010!"
08/25/2010,12:00 PM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,6,"Run with the team...but more of Sophie, Kellen, and Flo, and mostly with Heartland.  Iowa is a great state so far.."
08/25/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Stomach DIED DIED DIED.  Do it to it, fuck."
08/26/2010,12:00 PM,Run,Fartlek,12.00,miles,0,,,,,,pound,,,,,F,,8,"Prescribed 12x 2'/1' on/off at 5k pace...only with people on the team!  BTW, Heartland, Sophie, Scurvs, and Anders.  Boom felt great the whole time.  Not stretching to maintain that pace.  Good."
08/26/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Easy doin' it toin' it for some bonus miles."
08/27/2010,12:00 PM,Run,Easy,11.00,miles,0,,,,,,pound,,,,,F,,3,"Easy, slow 11 miles with the long boys (Dubs, Heartland)"
08/27/2010,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,4,"Double with everyone...hot and sunny after 'Goofy Golf'"
08/28/2010,12:00 PM,Run,Long,18.00,miles,0,,,,,,pound,,,,,F,,8,"Very good run.  slow start, drop down to 6:40s, turn around 6:15s, 6:00, 6:10, 6:25...then slow down as I catch Dubs and Heartland.  Wanted to do 2 more, but my bones and joints couldn't handle it."
08/29/2010,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,8,"10 easy, awful miles.  Clean up and leave.  Back to Olaf."
08/29/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Cross Campus at night.  BOOM.  good."
08/30/2010,12:00 PM,Run,Normal,13.00,miles,0,,,,,,pound,,,,,F,,8,"Chris Massey was pushing the pace at Nerstrand park.  It was alright, nevertheless.  Great to be back on campus.  The Rhineys are awful."
08/30/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Survivor (suicide) shuffle.  On the course...man I hate doing milage on the course."
08/31/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,5,"Out on the Northwest gravel roads.  Felt pretty good by the end.  Still feeling good despite the amount of miles."
08/31/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Easy in the afternoon.  Felt pretty recovered from the run earlier in the day.  Hopefully I can say the same tomorrow for the workout."
09/01/2010,12:00 PM,Run,Fartlek,15.00,miles,0,,,,,,pound,,,,,F,,7,"25x 1'/1' on/off at 8k pace plus 6x 30'/30' on/off at 5k pace.  Felt great throughout.  never too tough, very relaxed."
09/01/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"5 easy miles, felt quite great despite the workout in the morning."
09/02/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,6,"After a slow warm up, quickly picked the pack up to 6:30s for 7 miles or so.  Felt good eventually...probably when we started talking about how much we hate the women's team."
09/02/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,6,"SLOW.  Stomach felt awful due to too many starbursts in the afternoon."
09/03/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,3,"Early morning 11 miler, 'help out' at the high school cc meet.  Run this afternoon?  We'll see."
09/04/2010,12:00 PM,Run,Race,13.00,miles,0,,,,,,pound,,,,,F,,7,""
09/05/2010,12:00 PM,Rest,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Feeling ill.  Fever, vomit, weakness in general."
09/06/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,4,"Still feeling a bit ill, so kept it easy, and shorter than I would have liked."
09/06/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,3,"5 miles.  Wouldn't do cross campus.  fuck."
09/07/2010,12:00 PM,Run,Hard,12.00,miles,0,,,,,,pound,,,,,F,,7,"apparently this was a hard run.  We dropped down to some <6' ers='' once='' we='' turned='' around='' in='' the='' arb,='' with='' 6:20's='' before='' that,='' etc.='' 6:21='' average='' (or='' less)='' for='' 10='' miles.='' fast,='' felt='' good=''></6'>"
09/07/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,4,"Easy afternoon run with Massey, Meatstick, and later Klein."
09/08/2010,12:00 PM,Run,Interval,14.00,miles,0,,,,,,pound,,,,,F,,8,"Went very well.  Didn't get lactic acid in the legs until the last 3-4 1' reps.  Legs nevertheless were a bit tired and I had to focus to keep them moving.

Dave Ricks is a B.  Yelled at us for bothering his runners during their workout.  All we did was yell 'Squish' as we moved to the appropriate side of the path.  FDR."
09/08/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,,"Five easy miles with Reid and New Mike on the Northwest roads.  It was good to get away from the course finally."
09/09/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,3,"Easy 5 in the morning.  First day of school.  UGH.  It really wasn't that bad, but waking up was."
09/09/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,5,"Run in the Arb.  broke it down for a bit there...lost the stupid freshmen."
09/10/2010,12:00 PM,Run,Easy,4.00,miles,0,,,,,,pound,,,,,F,,7,"Slow but HARD.  very tired.  Only went 4 because my legs wouldn't let me take another step."
09/10/2010,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,4,"Nice and comfortable...in the arb."
09/11/2010,12:00 PM,Run,Tempo,10.00,miles,0,,,,,,pound,,,,,F,,8,"12 min WU, 30 min at 8k goal pace plus 20-40'.  5:50, 5:50, 5:45, 5:45, 5:10 (ish).  CD.

It went pretty well.  Aerobic until the last 1/2-3/4 miles.  But still felt pretty good despite the lack of sleep."
09/11/2010,12:00 PM,Run,Easy,5.00,miles,0,,,,,,pound,,,,,F,,3,"Easy, and fantastic run with Stretch.  Felt relaxed despite the workout in the morning."
09/12/2010,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,5,"Went with Massey, JP, and Anders to run with Schwock at his place in the Cities.  A beautiful day, and fun to see Andrew and talk about who knows what."
