Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
06/25/2009,6:00 PM,Run,Easy,6.75,miles,2855,,,,,,pound,,,,,F,,,"through hyde park and east walnut hills. rolling hills, mostly uphill on the way out and downhill back. 561 to madison. felt fine. feet needed to get used to the new shoes, but once they did it was fine."
06/26/2009,8:00 PM,Run,Easy,7.00,miles,2945,,,,,,pound,,,,,F,,,"ran and woodland mound and vineyard golf course. it was around 8:45, and i thought i was alone on the course, but then i came around a turn and almost ran into some guys finishing up a round. pretty uneventful though. stopped at the parcourse trail for some super secret ninja training. planning on doing my long run really early tomorrow morning (getting up at 5:45 so i can be at eastfork by 6:15 for a trail run)

Cross Training Comments:
chest, arms, core, little bit of hammie and quad for injury prevention"
06/27/2009,10:00 AM,Run,Easy,6.60,miles,2779,,,,,,pound,,,,,F,,,"woke up early to run at eastfork. ran through water a few mins in. spent the next few miles trying to dry shoes off but then decided that it would be better to split my long run than to run in wet shoes and socks and risk destroying my feet. should have another 8 or 9 tonight"
06/27/2009,8:00 PM,Run,Easy,8.50,miles,3740,,,,,,pound,,,,,F,,,"pretty tired. slow run"
06/28/2009,8:00 PM,Run,Normal,5.10,miles,2152,,,,,,pound,,,,,F,,,"feeling tired and really tight at the beginning. to be expected after running 15+ miles the day before. wasn't sure if i was going to be up to running around 65 this week. loosened up a lot as the run went on. even picked up the pace a little on my last couple soccer field loops. should be able to increase mileage this week then take a down week after if i need or want it."
06/29/2009,8:00 PM,Run,Easy,9.27,miles,4084,,,,,,pound,,,,,F,,,"my effort has been consistent and my pace seems to be slowing down. that's to be expected now that i'm at the mileage that i did during my highest mileage weeks last track and cross seasons. obviously it means that my body is getting tired. i'm still feeling fine, so i'll get through this week and then take a down week, unless this significantly improves, in which case i'll hold mileage for a week before taking one down.

today i got run forrested by some U-7's. pretty funny since none of them have ever seen the movie."
06/30/2009,10:00 AM,Run,Normal,4.25,miles,1770,,,,,,pound,,,,,F,,,"with brad's group. started off with 3 lap warmup then did sprint drills and lunges, then ran 3.5 with pete miller. came back and did 4 100 meter strides. felt sore starting out but ended up okay"
06/30/2009,8:00 PM,Run,Easy,4.00,miles,1769,,,,,,pound,,,,,F,,,"wanted to get a second run in today, but couldn't when i wanted to because i got a flat tire then had to take care of that and by the time i got home i didn't have enough time to run before i went to the reds game. so i ran after the game instead. ran barefoot on the soccer field at around 11:00. moon was behind clouds so it was really dark. no pain. weather was perfect"
07/01/2009,8:00 PM,Run,Easy,8.30,miles,3546,,,,,,pound,,,,,F,,,"felt fine. tight glutes today from strengthening but pretty good otherwise."
07/02/2009,10:00 AM,Run,Normal,2.50,miles,1050,,,,,,pound,,,,,F,,,"last time with brad's group. showed up late so only got a 400 meter warmup. sprint drills including lunges and one legged squats. run to steps, steps, then back up dixie. 4x100 meter strides with dom after. first and last were easy. middle two were a little harder"
07/02/2009,8:00 PM,Run,Normal,6.80,miles,2887,,,,,,pound,,,,,F,,,"pond run grays loop. felt fine"
07/03/2009,8:00 PM,Run,Medium,6.80,miles,2850,,,,,,pound,,,,,F,,,"pond run/grays loop w/ dom. started pretty slow on the uphill but we were probably dropping 6:30's on the flat and downhill. conversation the whole way so i'm feeling pretty good. went a little shorter because i could only run once today and i had to either do 11 today and 14 tomorrow or 7 today and 18 tomorrow in 2 runs. didn't want to double with a run of less than 3 or 4"
07/04/2009,10:00 AM,Run,Long,14.00,miles,5880,,,,,,pound,,,,,F,,,"all around fort thomas. started off before the firecracker 5k w/ dom and andrea while dom was warming up. ran on my own for a bit. dom joined when he was done running with brad. found brad afterward and ran with him and another guy. finished on highland's track. felt fine even though i was feeling a little worn down at the end"
07/04/2009,8:00 PM,Run,Easy,4.20,miles,1825,,,,,,pound,,,,,F,,,"felt pretty good despite being my 15-18th miles of the day. started with dom but he was having knee trouble and decided not to push it even though he thought he would probably be okay if he did."
07/05/2009,12:00 PM,Rest,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,""
07/06/2009,8:00 PM,Run,Easy,7.00,miles,3011,,,,,,pound,,,,,F,,,"pond run lane with 4 loop soccer field add-on barefoot. felt fine. started out a little slow but picked up on the way back and on the field. morning run with brad tomorrow before work"
07/07/2009,10:00 AM,Run,Easy,7.20,miles,2968,,,,,,pound,,,,,F,,,"before work with brad, teisman, and zach from bb. pretty hilly route out in alexandria. teisman pushed the pace for the first few miles and they were telling me i could pick it up if i needed to but it was already fast enough so i stuck with them."
07/08/2009,8:00 PM,Run,Easy,6.20,miles,2775,,,,,,pound,,,,,F,,,"pond run-grays loop. felt fine. race on thurs. not worrying too much about mileage because it's a down week and i should get plenty in this weekend."
07/09/2009,6:00 PM,Run,wu/cd,4.00,miles,1680,,,,,,pound,,,,,F,,,""
07/09/2009,6:00 PM,Run,Race,5.00,kilometers,1024,,,,,,pound,,,,,F,,,"***RACE***
Race Name: Cincinnati Runners' Club Summer Cross Country Series
Terrain: X-Country
Warm Up: maybe 1
Race Splits: no mile marks
Cool Down: 3
Overall Place: 1
Age Place: 1

showed up less than 15 mins before the race because i got lost on the way there. did a little running and dynamics for a couple mins before i went to the line. started out with a pack of about 5 and the guy who assistant coaches for highlands (panye?) took the lead. let him open up a little bit of a gap (probably around 20 meters at the biggest point) and a guy who a later found out just graduated from allegheny passed me up. i didn't think i was in the race anymore unless i had a monster kick when i came down the small hill with just over a half mile to go, but then they both started coming back to me on the way back up. i caught the highlands guy pretty quickly then got up to the leader as we came down the path between the baseball fields. i passed him up as we came out of the last turn into a 300-400 meter straightaway with a really big surge that i thought might have been too much too soon, but i managed to hold it for the win."
07/09/2009,6:00 PM,Run,Normal,0.00,kilometers,0,,,,,,pound,,,,,F,,,"winning - priceless
setting a course record - more priceless
remaining undefeated in the meters and miles singlet - still more priceless
running with bob tomorrow - most priceless

there are some things money can't buy. for those things, there's gaypod worldwide"
07/10/2009,2:00 PM,Run,Easy,7.75,miles,3358,,,,,,pound,,,,,F,,,"trails in the cleveland metroparks with bob. running with bob was lovely, as always. trails were quite a bit worse than last time i ran them. we were moving at a pretty decent pace until we hit the hill at the end, then we backed it off for the last mile or so once we got to the top."
07/10/2009,6:00 PM,Run,Normal,5.20,miles,2160,,,,,,pound,,,,,F,,,"let for mohican right after my run with bob. arrived almost two hours later and around 8:00 people asked me if i wanted to run. so after about a second of deliberation i whipped off my shirt and shorts to expose the same pair of running shorts which i had worn when i ran with bob, less than 4 hours prior. ran with josh and brett on trails at mohican. pretty good run, but my legs were really feeling the hills."
07/11/2009,10:00 AM,Run,Medium,10.20,miles,4230,,,,,,pound,,,,,F,,,"woke up sore from sleeping on the ground and ate breakfast before an 8:30 10 miler. we started out with a huge group, but josh was leading, and he really gets moving on the trails, so josh, phil, mike v. and i really seperated from the pack early on. i took a bit of a fall about a mile in on the way down the side of the mountain. bashed my foot into a stump. bounced up pretty quickly but my left foot was kind of numb for the rest of the run. the climb back up was hell."
07/12/2009,6:00 PM,Run,Easy,4.40,miles,1830,,,,,,pound,,,,,F,,,"with the bitch (aka dubya). had to cut it a bit short so we could get back before jeff and bob showed up. great to run with nick for the first time since may"
07/13/2009,2:00 PM,Run,Normal,8.40,miles,3689,,,,,,pound,,,,,F,,,"legs were feeling really good but i think my unhealthy diet over the last couple days is catching up to me. ate about an hour before the run too. should start eating like normal again now that i'm back home and start feeling better."
07/14/2009,8:00 PM,Run,Easy,9.80,miles,4242,,,,,,pound,,,,,F,,,"pond run-grays + end of old 52 and soccer field. ended in the dark."
07/15/2009,8:00 PM,Run,Easy,10.43,miles,4482,,,,,,pound,,,,,F,,4,"got pretty tough at the end but pretty decent overall. stopped at the end of old 52 for dynamics and to fix my shoes. had some problems with shoulder stiffness so i had to stop a few times to try to loosen up. finished with striders on soccer field. feeling a bit tired. it could just be mileage but my diet today was a little lacking in protein (milk and peanut butter were my only major sources) so i think that might be contribution to my soreness. i'll mak sure to get something before i go to bed."
07/16/2009,6:00 PM,Run,Easy,8.60,miles,3718,,,,,,pound,,,,,F,,,"felt a little tight at the beginning, but pretty decent overall"
07/17/2009,10:00 AM,Run,Easy,7.04,miles,2959,,,,,,pound,,,,,F,,,"from cov cath into devou and on track. hard to get going, but felt okay. another run tonight"
07/17/2009,8:00 PM,Run,Easy,6.10,miles,2655,,,,,,pound,,,,,F,,,"this post was going to be full of expletives (for reasons which will soon become clear,) but then i managed to find serenity before i began.

i got passed by a biker in the first minute of my run. the guy turned up grays lane, where i was planning on going. he had a two minute head start, but i managed to catch him on the first hill. i thought that i had won, but he managed to catch me on the flat section then destroy me on the slight downhill before fagins run. almost caught him on the next hill but then he turned.

stupid lady didn't have her dogs fenced in again. the little black piece of crap chased me and i slowed down to keep from tripping over him since i know that he just jumps a lot. this time the big white one who is usually lazy as shit came running out and tried to take a chunk out of my lower leg while i stumbled over the other dog trying to get away. i felt teeth against my leg but managed to slip away and they both returned to their yard, from which a little girl had watched the whole thing. i stopped to check whether i was wounded, but he hadn't managed to break skin. i was planning to hop in the car and drive straight up there when i finished, but when i started running again i checked over my shoulder and saw a lady pulling out of the driveway. she pulled up and started talking to me and i let her know that he bit me but i was okay. then i told her that she would probably want to get a fence because she might not be so lucky next time. probably should have talked to the dogs. they seemed smarter."
07/18/2009,6:00 PM,Run,Long,15.66,miles,6589,,,,,,pound,,,,,F,,,"2nd longest run i've ever done. first if you don't count 17 i did with dom, which is debatable since i took almost 10 mins at his house before i ran back to jcu. pretty uneventful except for almost getting caught in an act of public urination. got lost in thought so the run went pretty quickly. last mile was tough. legs were tired and feet started to hurt."
07/19/2009,8:00 PM,Run,Easy,6.90,miles,2871,,,,,,pound,,,,,F,,,"felt good. sore calf muscles. made it up the hill in 14:03, which i think is a record. started cruising on the way down pond run."
07/20/2009,2:00 PM,Run,Easy,10.00,miles,4294,,,,,,pound,,,,,F,,,"finished run on the soccer field with 2 laps of alternating sprint and jog"
07/21/2009,2:00 PM,Run,Easy,9.75,miles,4145,,,,,,pound,,,,,F,,,"starting to feel tired. had a lot of trouble with the hills. i had a dream that i was trying to run up pond run and the hills were so steep that i started to fall back down, but i woke up before i died. kind of symbolic though, i think. i'll probably drive somewhere to do a flat run on thursday, and maybe for my long run on saturday."
07/22/2009,8:00 PM,Run,Easy,8.30,miles,3590,,,,,,pound,,,,,F,,,"raining for most of the run. it was bullshit rain though. it wouldn't really come down, it just kind of blew around most of the time. i wish that i had been able to run around 2 or 3 when it was warmer out and the rain was coming down harder. legs are still bricks from all the hills. calf muscles are feeling especially tired on hills.

been even more ravenous than normal over the last few days, so i've been bringing enough food so that i can sit and eat basically all day at work while i measure wal-mart and lowe's parking lots. today my lunch was 2 pb&j's on cinnamon-raisin bread, an apple, yogurt, carrot sticks, a nature valley granola bar, some blueberries, and a huge burrito (bigger than chipotle) from La Mexicano because i was still hungry. the burrito finally did it for me. i might have to be like bob and log that burrito later"
07/23/2009,2:00 PM,Rest,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"planned on doing 10 or so today, but i ended up getting some sawdust in my eye that i couldn't get out at work, so i had to go to the hospital to get the pieces removed and to get checked for any damage or infection. they really wanted me to take vicodin before i left because it was still pretty irritated, so i did, even though i wanted to just take tylenol or ibuprofen because i knew i wouldn't be able to run later if i took vicodin. so in short i didn't end up getting the run in because i was drugged up. the eye is feeling pretty decent now, even though the vicodin has worn off and i haven't taken anything else. i won't make up the mileage i missed today since my week is already back-loaded and i probably was in need of a day off anyway, so my weekly mileage will be low."
07/24/2009,8:00 PM,Run,Normal,10.26,miles,4390,,,,,,pound,,,,,F,,,""
07/25/2009,10:00 AM,Run,Easy,4.00,miles,1740,,,,,,pound,,,,,F,,,"really tight starting out. tired. putting tonight's run out of my mind."
07/25/2009,8:00 PM,Run,Long,15.00,miles,6470,,,,,,pound,,,,,F,,,"really tired and really ready to get out of new richmond. glad that this week is over. training didn't quite go as planned, but i made the best of it. no sense worrying about what i can't change.

stupid new richmonders count:
2 horn honks
1 unintelligible yell from passing vehicle
3 loose dogs
2 'nice shorts/ass'/whistles
2 guys revving engines
1 small child yelling about the naked guy running past"
07/26/2009,8:00 PM,Run,Normal,8.30,miles,3540,,,,,,pound,,,,,F,,,"still sore

Cross Training Comments:
lifted and swam"
07/27/2009,8:00 PM,Run,Easy,9.75,miles,4175,,,,,,pound,,,,,F,,,"feeling a lot better. legs weren't totally shot on the hill. totally unrelated story time.

today, when i was walking to subway for lunch, some hick decided to make a left turn as i was crossing the road with the walk sign. he missed me by about a foot. i shot some not so kind words in his direction, and he yelled unspeakable profanities in return. i kept walking, deciding to go on with my life. apparently this guy wasn't about to let it go. he turned around, flew right past me, and turned into a driveway at a really awkward angle, blocking the sidewalk. i stopped about ten feet away and started carrying on about how he was going to 'get out of the fucking truck and kick my fucking ass.' i said, 'go ahead, i'd love to press charges.' and took out a pad of paper and pen that i had in my pocket from work and told him that i was taking down a description of his car and his license plate number. he yelled a few more profanities and then made a quick loop of the parking lot (leaving some rubber in the process) then sped out, presumably to prevent me from taking down his plates.

and on and different note, i ate asparagus tonight, which some studies have suggested may improve VO2max. we'll see if i start dropping 5 min miles effortlessly tomorrow. so far my research has shown somewhat conclusive evidence that asparagus makes your pee smell funny. i'll post my findings tomorrow."
07/28/2009,8:00 PM,Run,Easy,8.30,miles,3450,,,,,,pound,,,,,F,,,"Yesterday, my log contained an adventitious and advertent advocation of the addition of asparagus ad dietum. Today I must add an advisory of my adoration for asparagus, and my addiction to the adept and adorable dietary addendum. I would like to adamantly adjure you to admit that this admonition is not adherently ad hominem or even ad hoc, but rather ad rem. 

Please do not abandon this post now.

I hope that the idea of abhorrent urine is neither abominable nor abnormal enough to aboriginate an abandonment or aversion of or from my unabstainable absorbant.

Now this post will end because it is continuing ab absurdo. 

But seriously, ate asparagus last night; felt the best I've felt in a long time today and ran the course 90 secs- 2 mins faster than i have been recently, despite doing heavy lifting all day. Coincidence? only time and vegetable experimentation will tell."
07/29/2009,12:00 PM,Run,Easy,6.10,miles,2720,,,,,,pound,,,,,F,,,"a little bit tight. definitely sore back from work yesterday. it was raining really hard for most of the run, so it was good to get my first real rain run of the season in, even though it got a little annoying at the end when my shorts were soaked and my shoes were filled with water. should have another run of approximately the same distance tonight. hopefully if it is storming as it is supposed to i can get a break or i'll have to go to the gym and hit the dreadmill. dom is coming home today so as long as he is healthy i should have a running buddy for the next week or so."
07/29/2009,12:00 PM,Run,Easy,5.80,miles,2430,,,,,,pound,,,,,F,,,"started out with dom, but he was having knee trouble, so he turned only did 2.5ish with me. felt fine. wasn't super hot, but the humidity made it pretty bad. it felt like i was running in the rainforest, especially since i could see the steam coming off the road. also almost got hit but a guy today. he was coming down grays lane as i was going up and he was drifting toward the edge of the road as he approached me, apparently talking on his cell phone. i jumped off the road at the last second, throwing my arms up in the universal signal for wtf (which, my sources tell me, means 'get of the cell phone, moron, in some countries'), and he swerved at the same time. did plank circuit after.

i should have 8 tomorrow and double for 12 again on friday, then 16 on sat"
07/30/2009,12:00 PM,Run,Easy,8.30,miles,3396,,,,,,pound,,,,,F,,,"one of my fastest normal runs of the summer. have a slight discomfort on the inside of my right ankle. probably just a stain from a roll or something i tweaked at work today. stopped a few times to adjust my shoes, which could be contributing. should have a new pair of defyances in the next week or so. have a pair of the new brooks launches coming in too, but they might be a little later. i'm excited to try those shoes out. probably the most excited i've ever been for a trainer. it's like burn revisited. excellent"
07/31/2009,12:00 PM,Run,Normal,6.10,miles,2620,,,,,,pound,,,,,F,,,"nice easy morning run. inside of ankle is still feeling weird. pretty much the same as yesterday. as long as it stays like this or better i plan to finish this week as i had planned (6 tonight 16 tomorrow) and then do what i need to do next week. i'll be icing it in the meantime."
07/31/2009,12:00 PM,Run,Easy,6.10,miles,2670,,,,,,pound,,,,,F,,,"ran the loop in the opposite direction, which is always slower. ankle was felt a lot better. didn't think about it at all until i was more than 2 miles in. ate dinner about an hour and a half before the run, so with a about a half mile to go when i got to the soccer fields i had to ask the age-old question--do i take the 150 meter dash to the porta potty or do i run the 800 meters home for the luxury of a real bathroom. i decided to patrick first degree burns it home."
08/01/2009,12:00 PM,Run,Long,16.30,miles,7050,,,,,,pound,,,,,F,,,"was feeling pretty decent for most of it. started hurting in the last 3 or 4 miles. could still feel the ankle at the beginning, but then i stopped thinking about it and didn't notice at all. in the last few miles i thought about it again, but my legs were so tired at that point that i couldn't feel much of anything. feeling pretty good about the training right now. i feel like i sort of trained through a wall the end of last week and the beginning of this week, going from feeling tired all the time to feeling good again. i'm thinking i might toss some biking in next week for a nice change of pace. probably low 70's running and 2 or 3 decent rides. then the week after should be a down week. did some core and weights today, too"
08/02/2009,12:00 PM,Run,Normal,7.20,miles,2960,,,,,,pound,,,,,F,,,"ran in edgewood for a change in scenery. didn't get as much in as i wanted to because i had to finish in time for the softball game. i still need to add on my softball mileage. i scored three runs and made it to second 3 times, plus the run to first base when i flew or grounded out, plus the runs to third on foul balls and 2 out flies, and that's just the offensive mileage. also chased down quite a few fly balls in the outfield. i'm thinking 2 or 3 miles would cover it."
08/03/2009,12:00 PM,Run,Easy,6.10,miles,2733,,,,,,pound,,,,,F,,,"horrible run. one of the worst of the summer. really tight at the beginning ankle isn't hurting anymore, but my little toe on my left foot is giving me some pain. i'll have to keep an eye on it to make sure it isn't the start of a stress fracture or something. i should have new shoes soon, and that's probably a big contributor. just never got feeling good on this run. really slow too."
08/03/2009,12:00 PM,Run,Normal,6.70,miles,2733,,,,,,pound,,,,,F,,,"got my new shoes and tossed them on and went for a run in fort thomas. did the old big loop around s. ft thomas and grand ave. brought back some good memories. really tight at the beginning but loosened up nicely. the new shoes did wonders for my feet and legs. didn't notice my pinky toe pain at all, so that's a big relief. was feeling good enough that i decided to hit the track at the end of the run for a mile of sprinting the straightaways and jogging the turns. hit the mile in 6:05, so not bad, especially since my jog was a crawl. feel like that's what i really needed, and now i should be able to make it through the week no problem."
08/04/2009,12:00 PM,Run,Easy,8.30,miles,3471,,,,,,pound,,,,,F,,,"little short on sleep today, but a decent run. broke the nail of my big toe today."
08/04/2009,12:00 PM,Cross Training,Normal,10.00,miles,1800,,,,,,pound,,,,,F,,,"biking on dom's indoor trainer. good stuff. approximated it at 20 mph."
08/05/2009,12:00 PM,Run,Easy,6.10,miles,2680,,,,,,pound,,,,,F,,,"didn't feel bad, run just came out slow for some reason. finally figured out what the hell i'm doing this week (my training plan was a little unstructured at this point). i should pretty easily be able to hit low to mid 70's. not really taking a down week. running is staying within 5 miles of last weeks mileage. just adding in more cross training. should have another bike ride or 2 and i got to play soccer today. i'll decide what i need at that point. might hit the 80's in the next few weeks before i get to camp. i'll have 36 miles in the last 3 days of this week (spread out over 4 or 5 runs), so i might still need a down week next week or the week after."
08/05/2009,12:00 PM,Cross Training,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Alumni soccer game. we tied the team 2-2 which was kind of BS and pretty embarrassing, especially because this is the worst team they've had in years and we had a loaded team. on one of their goals, the linesman (a parent who volunteered) yelled 'no offsides,' but our defenders stopped playing because they only heard 'offsides.' i played a good amount, although i didn't get the preferential treatment i thought i would get for being one of the only guys who could actually still run up and down the field without needing to take a break halfway."
08/06/2009,12:00 PM,Run,Easy,9.20,miles,4000,,,,,,pound,,,,,F,,,"thought the route was almost 10, but it turned out to be just over 9. oh darn...

strained something in my abdomen at work. could feel it when i run, but it wasn't horrible. no weights until that's better"
08/07/2009,12:00 PM,Run,Easy,4.00,miles,1740,,,,,,pound,,,,,F,,,"really tight starting out. same time that i always hit for that particular run. lily is doing a threshold run tonight, so i'm running with her."
08/07/2009,12:00 PM,Run,Normal,5.85,miles,2561,,,,,,pound,,,,,F,,,"with lily. she was doing a workout, so the pace was okay for both of us. felt fine."
08/08/2009,12:00 PM,Run,Long,16.30,miles,6976,,,,,,pound,,,,,F,,,"same run as last week. felt good to wake up and knock it out early. feeling pretty decent. water stop at mt pisgah really helped. forefeet were hurting at the end if the run. i'll probably have some kind of activity later today. weights and/or a bike ride are likely"
08/09/2009,12:00 PM,Cross Training,Normal,10.00,miles,2100,,,,,,pound,,,,,F,,,"biking on indoor trainer while listening to queen. the queen part is critical. don't stop me now is my shit"
08/09/2009,12:00 PM,Run,Easy,8.00,miles,3390,,,,,,pound,,,,,F,,,""
08/10/2009,12:00 PM,Run,Easy,9.40,miles,3946,,,,,,pound,,,,,F,,,"run with dom. finished on soccer field. had to stop a lap early because a storm was rolling in."
08/11/2009,12:00 PM,Run,Medium,7.60,miles,3005,,,,,,pound,,,,,F,,,"bad run. major bonk. think i just took grays lane too hard (9 flat for the uphill 1.5) and got myself in oxygen debt and never recovered. dehydrated too. need to take care of that for tonight's run."
08/11/2009,12:00 PM,Run,Normal,4.10,miles,1698,,,,,,pound,,,,,F,,,"grays lane with dom. finished with strider on soccer field. we should be doing the river run on saturday, and it should be a brother vs brother duel for the win. i need to win part 3 of my undefeated summer, so i won't be going down easily."
08/12/2009,12:00 PM,Run,Easy,9.50,miles,3940,,,,,,pound,,,,,F,,,"dom was only doing a few miles, so he started with me, then he peeled off at pond run. finished on the soccer field with almost 2 miles barefoot. this is where it gets weird.

there was this couple at the soccer field walking around with their dog. seemed perfectly normal at first. as i got closer, i noticed that they were calling for another animal. i guessed that one of their dog's got away. looking around, i noticed that i was wrong. the animals that they were calling for were not dogs, as i had initially thought, but cats. they spent the entire time that i was there getting their cats to follow them from the soccer fields across the street to their house. God bless America."
08/13/2009,12:00 PM,Run,Long,16.30,miles,7131,,,,,,pound,,,,,F,,,"haven't looked at my other long runs yet, but i think it was slower. felt bad for the last few miles. probably has a lot to do with heat. dom brought me water at just under an hour."
08/14/2009,12:00 PM,Run,Easy,7.80,miles,3308,,,,,,pound,,,,,F,,,"6.1 loop with a little bit on the soccer field and strides with dom. ran in the launches for the first time. amazing shoe. probably won't stay around long though, because shoe companies tend to make shoes for the average recreational jogger, not for more efficient and lighter runners, but maybe, if i'm lucky, they'll keep these shoes around.

race tomorrow. i think it will be slower than my other 2 this summer because dom and i both kind of just feel like taking it easy and then dropping the hammer on the last mile. i'm thinking 5:50, 5:50, 5:20. that would put us mid 17's. with 5:50's that last mile really could end up around 5 flat if we were really racing it, but i doubt it will get that fast."
08/15/2009,12:00 PM,Run,Race,3.00,miles,976,,,,,,pound,,,,,F,,,"so finan showed up with a few other UC guys and actually made the race competitive. this kenyan in a brooks uni showed up too. i had a good run. i really didn't run it like a race. i just let myself cruise the whole time. i really enjoyed the first mile where i got to pass all of the high school kids and other people who couldn't tell that they were going out faster than their all out mile pace. the kenyan took it out fast, but finan said 'no, no, no' and ate his lunch in the 2nd and 3rd miles.

course was short. they probably measured it in a car, or they heard that 5k was about 3 miles and just said that it was close enough. either way, it was probably around 17 flat 5k pace. i was thrilled for the first minute or 2 when i thought it was 16:16, especially since it didn't feel like much of an effort for that time. i'm fine with a 17-flat though, if i can run it that easily. i'm excited for the season to start now because i feel like i could hit a low 27 8k in a real race situation.

mile splits were 5:23, 5:22, and 5:30, but those probably don't mean anything. in reality, the 2nd mile was probably the slowest, because i felt like i was just holding the first mile pace, and i might hvae been under 5:20 for the last mile. i think the markers were pretty far off. finan said his 2nd mile was around 4:40, so he concurs.

almost forgot the sweetest part of it. for some reason they had a different price for minors and adults, so i got charged 10 bucks instead of the usual 15 since my 18th isn't until monday. chicka chicka yeah."
08/15/2009,12:00 PM,Run,wu/cd,3.65,miles,1560,,,,,,pound,,,,,F,,,"race warmup and cooldown. to and from the course. should have another 6-8 tonight"
08/15/2009,12:00 PM,Run,Easy,8.30,miles,3640,,,,,,pound,,,,,F,,,"started out pretty slow. slightly tight from this morning. feeling pretty good. i feel like my training is going well right now. i'm thinking around 65-70 next week. take it a little easy on mileage before camp since miles should be easy to come by there. i'll probably up intensity this week. dom wants to hit the case's farm at some point for a workout.

this was also my last run in new richmond of the summer, since i'm running in newport with brad tomorrow and then leaving for cleveland tomorrow night. staying with the grandparents until move in day. god bless america"
