Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
07/02/2008,2:00 PM,Cross Training,Normal,30.10,miles,7271,,,,,,pound,,,,,F,,7,"Rode my bike out to Jamestown and back. Grueling on the way out--mostly uphill. Absolutely a blast coming back though. Hit 46.1 mph on the old road bike--it was pretty fun. Averaged 14.9 mph."
07/03/2008,8:00 PM,Run,Normal,4.00,miles,1539,,,,,,pound,,,,,F,,3,"Night run with Bill. Felt amazing on Pearl Street. Little bit of a natural tempo and probably hit 5:40-50. Leg is still feeling good. Will keep doing every other day for a while because it's working for me. I hate doing it because I feel like I'm wimping out, but I gotta stay healthy--it's my main concern."
07/04/2008,10:00 AM,Cross Training,Normal,31.80,miles,6173,,,,,,pound,,,,,F,,7,"Was going to go out on Baseline, right on Route 42, and then back on South Boulder, but I didn't know Route 42 was also called North 95th street, so I went waaaaay farther than I thought I would. Went out on Baseline all the way to I-25 and then decided to turn around. It was a good call because I got pretty tired. I averaged 18.5 and maxed at 35.5. Rolling hills, but it was pretty windy, so that slowed me down."
07/05/2008,10:00 AM,Run,Normal,4.20,miles,1650,,,,,,pound,,,,,F,,8,"Out to Boulder Creek Path and up West into the mountains. Felt like crap. Legs were dead and breathing was heavy. Don't know why. Just felt out of rhythm today."
07/06/2008,2:00 PM,Cross Training,Normal,20.00,miles,3825,,,,,,pound,,,,,F,,4,"Out and back on route 36. Feeling pretty good. Tried to take it a little easier today to give my legs a bit of a break--they've been kinda sore (from what I have no clue). It was kinda drizzling so it felt really good."
07/07/2008,2:00 PM,Run,Normal,4.00,miles,1570,,,,,,pound,,,,,F,,6,"Out and back with Dragan and Keckeis up the Boulder Canyon Trail. Pushed the pace a bit, but felt pretty good. A bit out of breath coming back. Leg has been feeling good though."
07/08/2008,10:00 AM,Run,Normal,3.80,miles,1598,,,,,,pound,,,,,F,,3,"Out and back with Keckeis on the Boulder Creek Path. Broadway to Canyon, then to the tennis courts and back. Real easy pace. Felt refreshing. First time I've done two days in a row! Leg felt good. I think this will keep up. I'm feeling healthy and I'm anxious to increase mileage, but I will continue to be patient."
07/09/2008,2:00 PM,Cross Training,Normal,30.00,miles,7217,,,,,,pound,,,,,F,,8,"Biked out to Jamestown and back. At 38 minutes got a nosebleed and had to stop for a bit. Then at 29 miles I stopped at Boulder Creek and took a 15 minute ice bath. I was pretty worn out, but the ice bath really helped my legs recover quicker for the rest of the day. Averaged 15.0 mph and maxed at 45.7 mph."
07/10/2008,2:00 PM,Run,Normal,4.00,miles,1607,,,,,,pound,,,,,F,,3,"Down to BCP and then left up Canyon Trail. Out and back to make it four miles when I returned to the creek and then ice bathed with Julia and Michele for 15 minutes. We then walked back to the house. Felt pretty good today. Leg kinda twinged at about 3.5 miles and lasted for maybe 50 meters. Part of the reason why I ice bathed. I'm gonna keep an eye on that. Depending on how it feels later today I may or may not run tomorrow. We'll see."
07/11/2008,2:00 PM,Run,Normal,6.20,miles,7200,,,,,,pound,,,,,F,,,"Went for a hike on the Allenspark Trail. Hour out, then played around in Cascade Falls for an hour (absolutely beautiful) and then an hour hike back."
07/12/2008,8:00 PM,Run,Normal,4.00,miles,1585,,,,,,pound,,,,,F,,3,"Night run. Felt pretty good. A little out of rhythm here and there, but mainly pretty smooth. Need to stay more focused on form when running so I don't get into trouble on the longer runs (once I get there in about 6 years)."
07/13/2008,2:00 PM,Run,Normal,4.00,miles,1639,,,,,,pound,,,,,F,,6,"Felt pretty sluggish today. Not sure why. Maybe because there was only 14 hours between last run and this one. Need to eat a little healthier."
07/14/2008,2:00 PM,Cross Training,Normal,10.10,miles,2590,,,,,,pound,,,,,F,,6,"Biked up Flagstaff. Was going to go up Green Mountain too, but I hit Flagstaff pretty hard and my legs were getting pretty worn out at the top. I made it to the top in 30:52, which I think is my best. Looking forward to running tomorrow because leg has been feeling great."
07/15/2008,2:00 PM,Run,Normal,4.00,miles,1646,,,,,,pound,,,,,F,,5,"Out and back with Keckeis. Felt pretty good. It was pretty hot out today though. Leg has been feeling good. Still feeling sorta sluggish on my runs though. Maybe need to ice bath a little more often."
07/16/2008,8:00 PM,Run,Normal,4.00,miles,1691,,,,,,pound,,,,,F,,,"Pearl Loop plus some. Really easy and relaxing. Felt pretty darn good. Leg twinged a bit, but I'm thinking it's just getting readjusted to all the pounding. I'm biking tomorrow anyway, so that'll give it some rest."
07/17/2008,2:00 PM,Cross Training,Normal,22.60,miles,3996,,,,,,pound,,,,,F,,5,"Bike ride up 36 and back. Was feeling pretty good and relaxed until I hit 35 minutes. Was going to do 45 out and back, but at 35 min I was going uphill and the wind was just killing it against me. I was going like 15 mph with all my effort and my legs were on fire. I thought to myself, 'Man, this is really dumb.' So I turned around and immediately went 27 mph with almost no effort. Still got in a good workout."
07/18/2008,2:00 PM,Run,Normal,4.00,miles,1605,,,,,,pound,,,,,F,,,"Boulder Canyon Path with Bill and Kyle. Felt pretty good today."
07/19/2008,2:00 PM,Run,Normal,4.00,miles,1613,,,,,,pound,,,,,F,,,"Pearl Loop plus a bit. Felt like I was stuck at 6:45 pace and my leg turnover just couldn't speed up. It wasn't like it needed to be any faster, but I felt like there was just a wall there."
07/20/2008,2:00 PM,Run,Normal,0.00,miles,0,,,,,,pound,,,,,F,,,"Took off. Was going to bike after work, but manager kinda messed some shifts up and I had to stay much later than I thought. Got back after dark. First day I've taken off in a while though."
07/21/2008,10:00 AM,Run,Normal,4.00,miles,1571,,,,,,pound,,,,,F,,4,"Ran the BCP to Arapahoe bridge and back. FINALLY felt in rhythm--for the first time this summer. It is probably because I took off yesterday (which I believe was also the first time this summer). It felt so good to feel really comfortable running again. I also felt a little bit of my passion and drive come back, which has been missing for so long due to my extended leave from real running. I'm pretty happy about today's run and hope that this only continues and I stay healthy."
07/22/2008,2:00 PM,Run,Normal,4.00,miles,1598,,,,,,pound,,,,,F,,5,"Pretty warm out today, but felt relatively good. Not as smooth as yesterday, but I could still feel some of my drive. The big plus is that it was my second day in a row and didn't even have a twinge in my leg. I think I'll go two days on, one off this week, and then next week I may try to go 3 on, one off."
07/23/2008,2:00 PM,Cross Training,Normal,6.00,miles,7200,,,,,,pound,,,,,F,,4,"Backpacking with some friends through Rocky Mountain National Park. Pretty hilly and I was carrying about 50 lbs."
07/24/2008,2:00 PM,Cross Training,Normal,6.30,miles,7200,,,,,,pound,,,,,F,,5,"Second day of backpacking with some friends. Once again, very hilly terrain and I was lugging about 50 lbs on my back."
07/25/2008,2:00 PM,Cross Training,Normal,15.00,miles,28800,,,,,,pound,,,,,F,,,"Hiked up Long's Peak. Started at 2:30 a.m. and got to the summit at 6:57 a.m. and hung out until 8:30 and then came down and got back at noon. Went from about 9,400 feet to 14,255 feet. Very grueling, but the coolest thing I have done all summer. My first 14er."
07/26/2008,2:00 PM,Run,Normal,5.00,miles,2093,,,,,,pound,,,,,F,,3,"Ran with Bill up to Chautauqua Park and up the Mesa trail and then back. First time that I've done 5 miles all summer and I'm pretty excited about it. Felt good and healthy and I think I'll do 5 tomorrow as well."
07/27/2008,2:00 PM,Run,Normal,5.00,miles,2153,,,,,,pound,,,,,F,,4,"Ran BCP past the Arapahoe Bridge (out and back). Felt really smooth. Was nice to go two days in a row of 5 miles. Looking forward to getting back into running for real because I'm tired of this lukewarm training crap."
07/28/2008,2:00 PM,Run,Normal,5.00,miles,2129,,,,,,pound,,,,,F,,7,"Ran on the CU Cross Country course with Dragan. First time all summer that I've gone 3 days in a row of running. Good because I was pain free, but bad because I felt like crap on that course. Just couldn't get into a rhythm, but it wasn't just me--Dragan said he was huffing and puffing too, so I suppose it partly had to do with the conditions. 

Running pain free! I'll try to keep it up."
07/29/2008,2:00 PM,Run,Normal,4.00,miles,1606,,,,,,pound,,,,,F,,4,"Ran with Dragan. 4th day in a row! It's a new record. I almost feel like a runner again. Out in 13:40 and back in 13:06. Felt pretty good and just chomping at the bit to get back into it."
07/30/2008,12:00 PM,Cross Training,Normal,20.30,miles,3937,,,,,,pound,,,,,F,,7,"Biked up 36.  Out and back.  Really windy and really hot.  I was just getting dominated by the wind."
07/31/2008,12:00 PM,Run,Normal,5.00,miles,2051,,,,,,pound,,,,,F,,5,"Ran up the Canyon trail and back.  Felt like my legs are a little weak, which is probably true in the distance sense.  I need to start getting in some consistent miles before I feel really good.  Overall though, I am really really happy because I'm running pain free and I can tell that I'm making healthy progress.  Don't get a stress fracture, they suck!"
08/01/2008,12:00 PM,Run,Normal,5.50,miles,2297,,,,,,pound,,,,,F,,8,"Ran with Dragan. Felt like total dog crap.  He did too.  Dunno why.  Felt like my legs weighed 100 pounds."
08/02/2008,12:00 PM,Run,Normal,5.00,miles,2051,,,,,,pound,,,,,F,,3,"Ran with Dragan in Yellowstone.  Cool crisp air on a beautiful morning.  Just felt absolutely amazing.  No other way to describe it.  600 times better than yesterday."
08/03/2008,12:00 PM,Run,Normal,5.00,miles,2111,,,,,,pound,,,,,F,,5,"Ran with Bill and Dragan on the way out, then just Bill on the way back.  Ran in Yellowstone National Park.  Went out 17:45 downhill and negative split coming back uphill.  Felt really really smooth."
08/04/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,3,"Ran down BCP past Arapahoe bridge and back.  Felt just amazing.  Finally getting back into the groove of things.  I think I will try going 5 days in a row next week."
08/05/2008,12:00 PM,Run,Normal,2.60,miles,1056,,,,,,pound,,,,,F,,,"Was going to take today off from running and just bike, but everything was against me today.  I was filling my tire with some air and the valve end broke off and the tire deflated in a hurry.  So I went to replace the tube and pinched it with the tool and had to try again with another tube and did the same exact thing.  So then I was going to drive down to the bike shop and pick up a few more inner tubes, but Bill borrowed my car, so I ended up running down there and back.  Finally on the 3rd try, I got the inner tube in without popping it.  Jeeze."
08/05/2008,12:00 PM,Cross Training,Normal,36.60,miles,6774,,,,,,pound,,,,,F,,7,"Rode bike to Lyons and back on 36.  Great day out, felt amazing.  One of the best bike rides I've ever had.  Really hit it hard on the way back.  1:00:06 on the way out, so I negative split on the way back (52:48)."
08/06/2008,12:00 PM,Run,Normal,6.00,miles,2377,,,,,,pound,,,,,F,,8,"Ran with Dragan and didn't feel too hot.  Ran the BCP, out in 20:15 and back in 19:22 (uphilll).  Felt like my breathing was way off and my legs were heavy.  It seems like I feel like crap the day after a hard bike ride.  Oh well--it was the longest run for me of the entire summer and I'm pretty happy about staying healthy.  3.5 weeks until our first race!  It's not gonna be pretty for this guy..."
08/07/2008,12:00 PM,Run,Normal,5.50,miles,2249,,,,,,pound,,,,,F,,4,"Added some variation to the Pearl Street Loop to make this route.  Nice and cool out tonight after rain most of the afternoon.  Felt really good and smooth.  No pain still--which makes me the happiest.  

Looking forward to feeling like a real runner again.  I feel like I'm getting to the brink right now."
08/08/2008,12:00 PM,Run,Normal,5.10,miles,2124,,,,,,pound,,,,,F,,5,"Same loop as I did last night with Kyle.  Felt fine on the run.  At work tonight, my leg felt a little sore in the spot where I had my stress fracture.  It's the first twinging I have felt all summer.  It could just be my mind playing games or like Lupp (who says his shin hurts every time it rains--and it was raining!).  

I will take it easy tomorrow on some trails and see how it feels.  For now, I iced it."
08/09/2008,12:00 PM,Run,Normal,4.00,miles,1578,,,,,,pound,,,,,F,,3,"Ran the Canyon 4 mile course and felt great.  Around mile 2.5 I felt like my stride was shorter than usual, like I wasn't on a normal cadence, but there was absolutely no pain or even twinge during the run, so that was nice.  Out in 13:38 and back in 12:40."
08/10/2008,12:00 PM,Run,Normal,5.60,miles,1034,,,,,,pound,,,,,F,,2,"Well, I got up at 6 to go for a morning ride and everything was going smoothly--air was cool, sun was rising, little to no traffic, and I was just breezing along until 5.6 miles away from the house I hit a small rock that punctured my tube.  Not dismayed at first, I methodically dismounted my bike and began to change the inner tube.  But, only to add to my frustration, as I was mounting the bead of the tire back onto the rim (using a tire lever of course because I have wire beads and superman couldn't mount the tires back on without using levers), I accidentally gave myself a pinch flat.  Not completely out of luck yet, and with a patch kit and a spare CO2 cartridge, I set to work on patching the tube in hopes of getting myself back up and rolling.  But alas, to my dismay, I either created two holes the first time I mounted the tire, or created a new one on my second try, because as I filled the tube with air, both the tire and my hopes deflated yet again.  Consequently I had to defer to calling Bill at 7:00 a.m. to wake him up so that he could drive my car out and rescue me off the side of the highway so that I could be at work by 9.  What a morning."
08/10/2008,12:00 PM,Cross Training,Normal,18.90,miles,3382,,,,,,pound,,,,,F,,7,"Due to my little excursion this morning, I went to the bike shop and got myself a set of kevlar beaded tires, which are more expensive, but nicer and much easier to mount on rims (and thus making me less likely to getting stranded yet again).  

Other than that, I squeezed this ride in because I got off work at noon and had to be back at 3. Up Diagonal Highway and back.  Got going pretty fast.  Avg: 20.1 mph."
08/11/2008,12:00 PM,Run,Normal,5.00,miles,2007,,,,,,pound,,,,,F,,4,"I thought I would be feeling worse than I did because it was the day after my bike ride, but I felt surprisingly good--which was nice.  Ran with Dragan on the BCP and we did 3 miles, then 1 mile of jog the turns and stride the straights on the track, and then finished a mile back to the house.  Good day."
08/12/2008,12:00 PM,Run,Normal,5.00,miles,1994,,,,,,pound,,,,,F,,4,"Ran Folsom to BCP, then to 30th, then back through 29th Street Mall, back to 30th, and then returned.  Ran with Dragan and Keckeis and felt relatively good.  Breathing was pretty good, but legs were a little heavy.  Going 5 consecutive days this week and so good so far."
08/13/2008,12:00 PM,Run,Normal,5.00,miles,2242,,,,,,pound,,,,,F,,8,"Ran up Flagstaff with Dragan.  My breathing was a short because I had some tortilla chips about 15 minutes before I started the run (bad idea).  Other than that, my legs felt good and it was a good hard run."
08/14/2008,12:00 PM,Run,Normal,6.00,miles,2623,,,,,,pound,,,,,F,,5,"Ran on Mags with Dragan and felt pretty good, considering what we did yesterday.  Weather was great--cool and a little windy."
08/15/2008,12:00 PM,Run,Normal,5.00,miles,2071,,,,,,pound,,,,,F,,3,"Last run in Boulder!  It was nasty out--cold and drizzly rain (first time all summer it was like this).  Ran with Keckeis and Dragan down to the BCP to the 2 mile mark, then I turned around and they kept going.  On the way back I ran a mile on the track in 6:20 and it felt smooth and really good.  Finished and I was ready to get out of the rain and start our journey back.  It's been an amazing summer and I'm looking forward to seeing how this season turns out!"
08/17/2008,12:00 PM,Run,Normal,7.00,miles,2825,,,,,,pound,,,,,F,,3,"Team run at Meesh's house.  First run at sea level and I felt pretty good.  I was kinda disappointed I couldn't do the whole run with the guys, but that's ok, I'm still healthy.  Sort of tempoed the last mile to see how I felt and I went 5:55 and was feeling pretty good.   So I'm happy about that.  Things are looking up--just gotta stay healthy."
08/18/2008,12:00 PM,Run,Normal,6.50,miles,2746,,,,,,pound,,,,,F,,7,"Ran up to the high school, a lap on the track, and then back.  Felt a little lack of pop in my legs today.  I'm ready to get going for the season now though--not in the best shape, but excited to get going."
08/19/2008,12:00 PM,Cross Training,Normal,16.00,miles,3197,,,,,,pound,,,,,F,,7,"Went a little short today because I was short on time.  Felt decent, but was a little more tired that I should have been.  Dunno why."
08/20/2008,12:00 PM,Run,Tempo,4.50,miles,1813,,,,,,pound,,,,,F,,7,"Hot.  Humid.  First 2 miles in 11:43.  Then cooled down with another 2.5.  Didn't feel so hot, but it was a decent workout."
08/21/2008,12:00 PM,Run,Normal,5.00,miles,2024,,,,,,pound,,,,,F,,7,"Legs felt really heavy for the first 1.75 and then they really loosened up.  Out and back course and went out in 17:41 and then back in 16:03 (pretty flat course).  I feel like the humidity back home is really getting to me right now.  Sweating a lot more than I did in Boulder.  Hopefully I adjust quickly."
08/23/2008,12:00 PM,Run,Normal,5.00,miles,2050,,,,,,pound,,,,,F,,4,"Ran on high school xc course with David Holmberg and Nick Moscato.  Felt pretty smooth."
08/25/2008,12:00 PM,Run,Normal,6.00,miles,2230,,,,,,pound,,,,,F,,7,"Ran w/ team.  Through 2 mile in 13:28.  Ran 4 miles in 26:28 and then ran swing pace for the last 2 to finish.  Got moving pretty well.  Swing was a little faster than I thought it would be but I ended up doing better than I thought."
08/26/2008,12:00 PM,Run,Interval,7.50,miles,0,,,,,,pound,,,,,F,,,"3 and 6 were long, making 4 and 7 a little short.  Ran these on the IU XC course.  Felt better than I thought I would and kept up with the lead pack pretty well.  It's just that everyone else is worn out from 95-110 miles weeks and I'm only doing 35. Stay healthy."
08/27/2008,12:00 PM,Run,Normal,6.00,miles,2311,,,,,,pound,,,,,F,,7,"6:45, 6:58, 5:13, 7:09, 7:06, 5:18.  Tempo miles 3 and 6.  Didn't have anyone to go with on the tempos so they weren't as fast as I would have liked.  Leg has still been feeling good even though I have really pushed it this week."
08/28/2008,12:00 PM,Run,Recovery/Taper,7.00,miles,2946,,,,,,pound,,,,,F,,4,"Hilly.  7:13, 6:45, 7:23, 6:48, 6:35, 6:44, 7:34 (long).  Felt really smooth and good.  Ecstatic with my running progress."
08/29/2008,12:00 PM,Run,Normal,6.00,miles,2587,,,,,,pound,,,,,F,,4,"Morning run with the team.  Real easy to prepare for race tomorrow."
08/30/2008,12:00 PM,Run,Race,6.00,miles,0,,,,,,pound,,,,,F,,,""
09/01/2008,12:00 PM,Run,Normal,6.20,miles,2605,,,,,,pound,,,,,F,,4,"Night run.  Had too much to eat before hand and stomach was a little upset. Other than that, felt relatively smooth."
09/02/2008,12:00 PM,Run,Interval,7.00,miles,0,,,,,,pound,,,,,F,,,"Winton Woods Par Course.  Ran on a 9 minute cycle.  Super hot and humid--absolutely drenched with sweat.  Went faster than I thought I would.  Pretty happy overall."
09/03/2008,12:00 PM,Run,Normal,7.50,miles,3211,,,,,,pound,,,,,F,,7,"Alms Park to Ault Park and back.  Didn't feel so hot.  It was supposed to be a recovery run, but I was pretty dehydrated, so I didn't feel very good at all.  Just kept telling myself to keep going.  Need to drink more water during the day."
09/04/2008,12:00 PM,Run,Normal,8.00,miles,3033,,,,,,pound,,,,,F,,5,"Ran at Miami Whitewater.  Swing pace at mile 3 and tempo the last mile.  Ran most of it on the grass to the side of the path (with the exception of the two faster miles).  Splits were as follows: 6:20 (a little short), 6:26, 6:28, 5:50, 6:46, 6:41, 6:40, 5:25 (approximating the last mile off of a .6 mile indicator).  Felt pretty good after the first 5 miles, but before that was feeling pretty sluggish.  Throat starting to hurt a bit though.  May be getting sick."
09/05/2008,12:00 PM,Run,Normal,5.30,miles,2250,,,,,,pound,,,,,F,,4,"Easy run around coach's house.  Throat is really sore today--hard to swallow, so I haven't eaten much.  I got down a massive smoothie/protein shake for lunch and managed to put some pasta down my throat to prepare for race tomorrow, but I'm still kinda hungry.  Throat hurts too bad to try to eat much more.  Hopefully it starts feeling better so that I can return to normal.  Other than that, run was fairly easy in a light drizzle.  Stomach was a little upset from some sore throat medicine taken 30 minutes before the run.  Hopefully the race tomorrow still goes well and is relatively unaffected."
09/06/2008,12:00 PM,Run,Race,6.50,miles,0,,,,,,pound,,,,,F,,,""
09/08/2008,12:00 PM,Run,Normal,7.00,miles,2876,,,,,,pound,,,,,F,,5,"Legs felt a little more tired than I thought they would, but I think it's because I've been sick and my body has probably been focusing more on getting un-sick instead of recovering from working out.  My throat is finally starting to feel better though, so hopefully in a couple of days I'll be back to normal."
09/09/2008,12:00 PM,Run,Interval,8.00,miles,0,,,,,,pound,,,,,F,,,"Didn't feel as good on the reps as I did last week, but I wasn't as tired at the end either.  And I'm finally getting over being sick, so that's pretty cool.  Glad to be out running."
09/10/2008,12:00 PM,Run,Normal,8.25,miles,3449,,,,,,pound,,,,,F,,4,"Ran at Cleve's Park.  Tempo from 5-5.9.  Felt sluggish before the tempo and then started feeling better.  Longest run of the summer!"
09/11/2008,12:00 PM,Run,Normal,7.75,miles,3265,,,,,,pound,,,,,F,,8,"Ran at Winton Woods.  Just felt terrible.  Stomach was really upset.  Finally settled down a bit at 28 minutes, but still hurt.  Couldn't change pace at all and felt so tired.  Not quite a death-march-to-Auswitch run, but close."
09/12/2008,12:00 PM,Run,Normal,5.30,miles,2215,,,,,,pound,,,,,F,,4,"Loop at Lunken.  Felt much better today than yesterday.  Still my stomach wasn't perfect, but much better than yesterday.  Leg was twinging a little bit and I got a bit worried, so I iced after the run.  8k tomorrow, we'll see what happens."
09/13/2008,12:00 PM,Run,Race,9.00,miles,0,,,,,,pound,,,,,F,,8,"Was really surprised that I finished 5th for the team.  Other than that, it was really nice to put down a decent first 8k.  Incredibly happy that I'm healthy.  God is basically amazing."
