Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
03/04/2008,10:00 AM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"My legs felt really good."
03/04/2008,2:00 PM,Run,Normal,7.00,miles,2700,,,,,,pound,,,,,F,,,"5 by 400 in 67, 67, 67, 67, 66. Then 4 by 200 in 29, 29, 28, 28. Legs felt heavy."
03/05/2008,10:00 AM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Felt alright."
03/05/2008,2:00 PM,Run,Normal,6.00,miles,2400,,,,,,pound,,,,,F,,,"2 by 50 meter flys. Then 3 by 200 in 31, 29, 27. Then 2 by 50 meter flys."
03/06/2008,10:00 AM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,""
03/06/2008,2:00 PM,Run,Normal,5.00,miles,2000,,,,,,pound,,,,,F,,,"Did some strides afterwards, feel pretty good."
03/07/2008,10:00 AM,Run,Normal,4.00,miles,1680,,,,,,pound,,,,,F,,,"Shakeout run before the race tonight."
03/07/2008,2:00 PM,Run,Race,5.00,kilometers,892.14,,,,,,pound,,,,,F,,,"***RACE***
Race Name: MIAC
Terrain: Not Specified"
03/07/2008,2:00 PM,Run,Normal,7.89,miles,3307.86,,,,,,pound,,,,,F,,,"Ran the MIAC 5k, got 5th with a 14:52. I was doing good until 3200 then I died. Then i ran the mile in the DMR, i just sat and kicked, split a 4:27...yeah it sucked"
03/08/2008,10:00 AM,Run,Normal,3.00,miles,1260,,,,,,pound,,,,,F,,,"My legs were real stiff so i just loosened them up a bit."
03/08/2008,2:00 PM,Run,Normal,7.00,miles,2700,,,,,,pound,,,,,F,,,"I hate indoor! fricken 8:46 in the 3k...idk whats wrong."
03/09/2008,2:00 PM,Run,Normal,12.00,miles,5040,,,,,,pound,,,,,F,,,"Felt like crap...i probably jsut need a break from running."
03/10/2008,2:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt lazy and didnt want to run hard at all."
03/11/2008,2:00 PM,Run,Normal,11.00,miles,4500,,,,,,pound,,,,40,F,,,"Felt a lot better than i thought i would, but still not great. The roads were soaking wet."
03/12/2008,2:00 PM,Run,Normal,10.00,miles,4140,,,,,,pound,,,,40,F,,,"I felt kinda sluggish. But whatever im just taking an easy week or two to get ready for outdoor."
03/13/2008,2:00 PM,Run,Normal,11.00,miles,4500,,,,,,pound,,,,50,F,,,"I went farther then i wanted because of the nice temp, but it felt real easy."
03/14/2008,2:00 PM,Run,Normal,8.00,miles,3200,,,,,,pound,,,,,F,,,"Felt really flat so i cut it a few miles short, im kinda pissed about it!"
03/15/2008,2:00 PM,Run,Normal,15.00,miles,6180,,,,,,pound,,,,,F,,,"Ran with Phil and BA around Andover. felt terrible the first half, but after talking about running for awhile i felt pretty damn good by the end of it."
03/16/2008,10:00 AM,Run,Normal,10.00,miles,4100,,,,,,pound,,,,,F,,,"Felt really good. i was only gonna go 5 but i doubled it cuz i felt so good."
03/17/2008,2:00 PM,Run,Normal,11.00,miles,4500,,,,,,pound,,,,,F,,,"Ran with BA, Carl, Hinrichs, Strom, Phil, and A-town. Felt pretty good. i was pissed cuz the roads were so dang slushy."
03/18/2008,10:00 AM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt good, but went kinda slow cuz the roads were really wet and snowy."
03/18/2008,2:00 PM,Run,Normal,9.00,miles,3480,,,,,,pound,,,,,F,,,"Ran the first 25 minutes as a warm up, then i ran the next 25 minutes at around 5:30-5:40 pace, then cooled down the last 10 minutes."
03/19/2008,2:00 PM,Run,Normal,6.00,miles,2453,,,,,,pound,,,,,F,,,"Felt really sluggish."
03/19/2008,2:00 PM,Run,Normal,8.00,miles,3360,,,,,,pound,,,,,F,,,"Ran with strommie for the first 6. it was good we had good talks about running. my legs felt good."
03/20/2008,10:00 AM,Run,Normal,6.00,miles,2435,,,,,,pound,,,,,F,,,"Felt really good"
03/20/2008,2:00 PM,Run,Normal,8.00,miles,3180,,,,,,pound,,,,,F,,,"Felt pretty easy, i got kinda tired at the end of the run because of the constant wind"
03/21/2008,2:00 PM,Run,Normal,13.00,miles,5400,,,,,,pound,,,,,F,,,"Ran the first 9 miles with kuhn, my legs were tired but it went by quick. then i tacked on an extra 4 at the end. it snowed the whole time...i couldnt even open my eyes"
03/22/2008,2:00 PM,Run,Normal,12.00,miles,4800,,,,,,pound,,,,,F,,,"I was gonna do a wo but i scrapped it cuz the roads were snowy. so instead i did an easy 12. i did mile 6 in 5:10 just for the hell of it"
03/23/2008,2:00 PM,Run,Normal,10.00,miles,4110,,,,,,pound,,,,,F,,,"terrible run. i fell on the ice 100 meters into the run...which was a first in 2-3 yrs. got a really bad blister and my legs felt like crap. oh well"
03/24/2008,2:00 PM,Run,Normal,10.00,miles,4100,,,,,,pound,,,,,F,,,"I was only gonna go 5 or 6, bur Kuhn called so i ran 10 with him. i felt a lot better than yesterday but still not great."
03/25/2008,10:00 AM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,"Ran out and back up frankfort. It sucked though cuz all the way back was straight into a stiff wind."
03/25/2008,2:00 PM,Run,Normal,11.00,miles,4200,,,,,,pound,,,,,F,,,"Ran with Carl and BA in Andover. We did a 2 1/2 mile wu, then 4 by mile in around 5:30 with a mile rest in between. Felt like crap...but i think the high mileage is just gettin to me."
03/26/2008,2:00 PM,Run,Normal,12.00,miles,5040,,,,,,pound,,,,,F,,,"Ran 3 seperate 4 milers. One in MN, WI, and IL. It was pretty fun. Felt like crap."
03/27/2008,10:00 AM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Me, BA, Hanf, Strom, and Carl ran around a park with a nice paved trail. It had mile markers which was exciting cuz we would all guess our time every mile."
03/28/2008,2:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Ran with BA, Hanf, and Carl, I felt OK. We stopped and built a snowman halfway through."
03/29/2008,10:00 AM,Run,Normal,13.00,miles,5340,,,,,,pound,,,,,F,,,"We all ran along the famous Chicago lakefront. I finally felt good. Definately my favorite fun of the trip."
03/30/2008,10:00 AM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Ran with BA. We ran on a nice paved trail, but the weather kinda sucked. I felt alright."
03/31/2008,2:00 PM,Run,Normal,5.00,miles,1900,,,,,,pound,,,,,F,,,"I ran a little faster than normal because I was cold for some reason. The roads sucked, lots of slushy snow, i was soaked at the end."
04/01/2008,2:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,"I felt really good today. I've been taken it easy lately and i can really feel the difference in my legs."
04/01/2008,2:00 PM,Run,Normal,7.00,miles,2688,,,,,,pound,,,,,F,,,"I did a negative split run so i could get an easy workout in. I did 3.5 miles out in 24:30 (7:00 min pace), then came back in 20:18 (5:48 pace). Kind of a pussy workout but i atleast got my legs moving a little bit."
04/02/2008,10:00 AM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,"Felt alright, but i was really tired cuz i've only gotten about 6 hours of sleep the last 4 nights."
04/02/2008,2:00 PM,Run,Normal,9.00,miles,3600,,,,,,pound,,,,,F,,,"2x200 in 36,35, then 2x400 in 72,71, then 2x600 in 1:45, 1:44, the 800 in 2:20, then 2x600 in 1:41, 1:40, then 2x400 in 66, 67, then 2x200 in 33, 33. Felt ok, but it sucked cuz we had to do it on the indoor track."
04/03/2008,10:00 AM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt really light headed, i had to stop for 5 minutes so i wouldnt faint."
04/03/2008,2:00 PM,Run,Normal,9.00,miles,3600,,,,,,pound,,,,,F,,,"Ran with BA, Hanf, and A-Town. I felt a lot better than this morning."
04/04/2008,12:00 PM,Run,Normal,5.00,miles,2040,,,,,,pound,,,,,F,,,""
04/04/2008,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,"Ran easy. Felt ok. did some strides at the end."
04/05/2008,12:00 PM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,,"Ran the 4:03in the 1500 at Central College. I didn't like the time but i went out slow and it was windy. Splits were 66,65,66,46...i never tightened up which is good i guess."
04/06/2008,12:00 PM,Run,Normal,14.00,miles,5760,,,,,,pound,,,,,F,,,"Ran out around lake vadnais. it rained the entire time which sucked but my legs felt great."
04/07/2008,12:00 PM,Run,Normal,6.00,miles,2400,,,,,,pound,,,,,F,,,"Felt pretty good, it was a nice easy run."
04/08/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"I probably shouldnt have run...i had a 102 temp, so i skipped practice and ran on my own, i felt really tired."
04/09/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Still felt a little bit feverish, but Im a lot better than yesterday."
04/09/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Did 5x800 in 2:19-2:20, then 4x400 in 64 with the last one at 62. I felt ok, i was kind light headed during the whole workout but i guess i got it done so thats all that matters."
04/10/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,""
04/10/2008,12:00 PM,Run,Normal,8.00,miles,3300,,,,,,pound,,,,,F,,,"Shittiest run of the year so far. I was so pissed, it was 30 degrees sleeting/raining/snowing and very windy. I couldnt open my eyes cuz of the sleet, and i was completely frozen the last 4 miles...it sucked"
04/11/2008,12:00 PM,Run,Normal,10.00,miles,4020,,,,,,pound,,,,,F,,,"The weather still sucked but not as bad as yesterday, my legs felt alright."
04/12/2008,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"I ran a time trial 3200 on the Mounds View track but it was 18 degrees with the windchill and a 20 mph wind. I hit 4:57 at 1600, and it felt terrible i ended up dropping out at 2500 at exactly 5 minute pace, I was planning on running a lot faster. So I ended up doing a 2 mile tempo run on the roads in 10:43(5:20,5:23). Kind of a discouraging day, but it happens."
04/13/2008,12:00 PM,Run,Normal,15.00,miles,6000,,,,,,pound,,,,,F,,,"Felt real sluggish the first 6, but then i loosened up and felt pretty good."
04/14/2008,12:00 PM,Run,Normal,8.00,miles,3200,,,,,,pound,,,,,F,,,"Ran with BA. Felt sluggish the first 2, but then felt great the last 6."
04/15/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,""
04/15/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Workout at Mounds View today...there was like 30 mph wind so it sucked. 1600 in 4:45, then 4X400 in 62,65,65,65, 1600 in 4:50, then 4X400 in 68,67,66,62. I felt really sluggish, dont really know whats wrong."
04/16/2008,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"I did a 6 mile run before practice. Then at practice we did a 2 miel wu, then 10 X 100 meter strides, then a 2 mile cd. Atleast I felt better than yesterday."
04/17/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,""
04/17/2008,12:00 PM,Run,Normal,8.00,miles,3300,,,,,,pound,,,,,F,,,""
04/18/2008,12:00 PM,Run,Normal,7.00,miles,2800,,,,,,pound,,,,,F,,,""
04/19/2008,12:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"I ran terrible in the 1500 and 4X8...there is something wrong with me"
04/20/2008,12:00 PM,Run,Normal,6.00,miles,2400,,,,,,pound,,,,,F,,,"Skipped the long run cuz my legs are just garbage right now."
04/21/2008,12:00 PM,Run,Normal,6.00,miles,2460,,,,,,pound,,,,,F,,,"Ran easy with Beds. My legs felt sluggish for some reason."
04/22/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"4.5 mile wu. Then i did 1600 in 4:56, 1200 in 3:42, and 800 in 2:28. Then 2.5 mlie cd. It was an easy workout but my legs still felt heavy."
04/23/2008,12:00 PM,Run,Normal,9.00,miles,3600,,,,,,pound,,,,,F,,,"Felt tired again, i dont know why the hell i do? I got 2 days to start feeling better..."
05/09/2008,12:00 PM,Run,Race,0.00,miles,0,,,,,,pound,,,,,F,,,""
05/23/2008,12:00 PM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,,"First day back, i took 7 days off! I felt kinda sluggish but im pumped to start up on summer miles,,,im planning on starting slowly so as not to burn out."
05/24/2008,12:00 PM,Run,Normal,6.00,miles,2141,,,,,,pound,,,,,F,,,"Was planning on going easy, but i felt good so i just went with it. Splits were: 6:21, 6:18, 6:16, 5:50, 5:29, 5:27. Felt pretty easy."
05/25/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Felt really sluggish and light headed, i don't think i drank enough water or something..."
05/26/2008,12:00 PM,Run,Normal,10.00,miles,4080,,,,,,pound,,,,,F,,,"Felt good, the wind was kind of annoying."
05/27/2008,12:00 PM,Run,Normal,15.00,miles,6150,,,,,,pound,,,,,F,,,"15 miles on a nice trail through a park. Felt great until 12 miles when my upper right quad got really tight for some reason."
05/28/2008,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Felt tired the first mile but then i loosened up and felt ok."
05/28/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"I just wanted a few extra miles."
05/29/2008,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Felt good, i was gonna get a second run in but i didnt have time."
05/30/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Ran in owatonna, i was pretty sleepy and it was really muggy so i was just draggin ass."
05/30/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Ran at crow hassan, i felt really good. I really had to hold back to only go 6 miles."
05/31/2008,12:00 PM,Run,Normal,6.00,miles,2400,,,,,,pound,,,,,F,,,"Only did 6 because i had to mow the lawn for my bro's grad party, but i will probably run later..."
05/31/2008,12:00 PM,Run,Normal,5.00,miles,2000,,,,,,pound,,,,,F,,,"Ran after my brothers grad party cuz i ate like crap all day...i felt like i was gonna puke"
06/01/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"ran the 10k leg of the buffalo triathlon. there were no mile marks and it was hot so i only ran a 33:50, but it didnt feel too hard, but i still felt like shit
i accidently dumped a cup of gatorade on myself at the 5k mark which i thought was water, so i was sticky and pissed the whole way back"
06/02/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt like crap cuz im starting work today and have to wake up at 5:30 to get a morning run in so it sucks, but i'll get used to it eventually"
06/02/2008,12:00 PM,Run,Normal,8.00,miles,3270,,,,,,pound,,,,,F,,,"i was pretty pooped out from work...but im just lovin the summer miles!"
06/03/2008,12:00 PM,Run,Normal,16.00,miles,0,,,,,,pound,,,,,F,,,"First of what i hope to be many runs with Phil this summer. We did 16.5 in 1:53 at elm creek, i actually felt pretty sluggish but our great conversations help to distract me from my tiredness and help the run go by pretty quickly!"
06/04/2008,12:00 PM,Run,Normal,6.00,miles,2580,,,,,,pound,,,,,F,,,"Felt very tired physically and sleepy so i just crawled the first half and made it atleast respectable the second half."
06/04/2008,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Felt a lot better than this morning but still pretty tired. I didnt have time to screw around on this run cuz i went to the twins game right afterwards."
06/05/2008,12:00 PM,Run,Normal,13.00,miles,5160,,,,,,pound,,,,,F,,,"Ran at baker park. there was a severe t-storm warning so it wasnt the smartest thing ive ever done but i just had to run, it just rained lightninged and thundered the whole time...anyway i went a little faster than i wanted cuz i was kinda scared, but i felt good so it was ok."
06/06/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt like i was gonna sleep for the first mile cuz i was so tired."
06/06/2008,12:00 PM,Run,Normal,9.00,miles,3690,,,,,,pound,,,,,F,,,"Felt better as the run went on...but the wind was just a bitch today"
06/07/2008,12:00 PM,Run,Normal,12.00,miles,4920,,,,,,pound,,,,,F,,,"Ran when i got back from the state meet...i felt strong the whole way. i love this hot weather!"
06/08/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Felt good! i didnt bring my watch so that i would take it easy."
06/09/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Felt tired, but still pretty good."
06/09/2008,12:00 PM,Run,Normal,8.00,miles,3120,,,,,,pound,,,,,F,,,"This is the best i've felt all year...i felt like i had to step on the brakes a little bit the whole way so that i wouldn't go sub-6's."
06/10/2008,12:00 PM,Run,Normal,13.00,miles,5280,,,,,,pound,,,,,F,,,"Felt strong the first 10, then my left hamstring got kinda tight for the last 3."
06/11/2008,12:00 PM,Run,Normal,17.00,miles,6930,,,,,,pound,,,,,F,,,"Ran with Phil...it was a great run with a good conversation! It rained the whole time so that kinda sucked but it went by fast. Afterwards Phil stayed and ate and we watched the office."
06/12/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt tired, but a lot better than i thought i would."
06/12/2008,12:00 PM,Run,Normal,9.00,miles,3690,,,,,,pound,,,,,F,,,"Felt terrible the first half, but then i loosened up and felt alright the last 4 miles. Nice weather!"
06/13/2008,12:00 PM,Run,Normal,6.00,miles,2520,,,,,,pound,,,,,F,,,"Started out dirt slow but finished at a respectable pace."
06/13/2008,12:00 PM,Run,Normal,9.00,miles,3600,,,,,,pound,,,,,F,,,"Felt pretty good the whole way but my legs were pretty tired and it was windy, but i should be tired cuz i got 95 miles in the last week!"
06/14/2008,12:00 PM,Run,Normal,12.00,miles,4920,,,,,,pound,,,,,F,,,"Ran the first 6 miles with beds at around 6:55 pace, then i ran alone the last 6 at around 6:45 pace, so an easy run all around, but my legs were still kinda tired."
06/15/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Felt really good which was surprising after a 95 mile week and not much sleep last night, didnt bring my watch."
06/16/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,,,,pound,,,,,F,,,"Felt really sleepy but my legs were ok."
06/16/2008,12:00 PM,Run,Normal,8.00,miles,3240,,,,,,pound,,,,,F,,,"Easy 8 miler at crow hassan, i felt really good. This is gonna be my down week, im only gonna hit 70-75 then jump back into the 90's."
06/17/2008,12:00 PM,Run,Normal,10.00,miles,3990,,,,,,pound,,,,,F,,,"I was gonna take the day off, but i couldnt for some reason...so i ended up going 10 miles with the first 5 in 34:10 (6:50 pace), and the second 5 in 32:20 (6:29 pace). Didnt feel great, i was kinda pissed with how tired i felt."
06/18/2008,12:00 PM,Run,Normal,4.00,miles,1620,,,,,,pound,,,,,F,,,"Didnt feel like i needed a complete day off so i just ran an easy 4, my legs have felt really rested all week."
06/19/2008,12:00 PM,Run,Normal,18.00,miles,7200,,,,,,pound,,,,,F,,,"Ran with Phil around lakes calhoun, harriet, and isles and we also ran up the minnehaha parkway. I felt great the whole way, but felt a little dehydrated. Best run of the year to date, because of good convo, good weather, great scenery, and a dip in lake harriet afterwards!"
06/20/2008,12:00 PM,Run,Normal,12.00,miles,4830,,,,,,pound,,,,,F,,,"Ran with BA, Hinrichs, and Costley. Felt a little tired from yesterday, but it was a good run. It was about 11.7 to be exact...but i dont do fractions on my log so i will do .3 extra tomorrow =)"
06/21/2008,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"Ran with BA, Hinrichs and Costley again...felt like crap! But it was fun"
06/22/2008,12:00 PM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,,"Ran with Carl, it was about 6.5 but it balances out friday's half. Felt a lot better today, it was also really nice weather."
06/23/2008,12:00 PM,Run,Normal,5.00,miles,2050,,,,,,pound,,,,,F,,,"By far the best ive felt all year for a morning run. I think it was just from last weeks 70 miles."
06/23/2008,12:00 PM,Run,Normal,9.00,miles,3468,,,,,,pound,,,,,F,,,"I started out at a crawl, but gradually picked it up, and was shocked out of mind when i got my 6th mile split in 5:46, considering i was barely breathing!"
06/24/2008,12:00 PM,Run,Normal,19.00,miles,7680,,,,,,pound,,,,,F,,,"Ran with Phil and did an out and back from elm creek to the coon rapids dam. Felt good the first 12, then phil and i both started feeling really dehydrated. anyway the last 2 miles i got a second wind after a drink, and we ended up walking the last half mile cuz we figured we didnt need it. Overall it was good run, and phil gave me some good tips on women!"
06/25/2008,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Felt super tired all around, didnt even wanna time it. but considering it is only about 10 hours after my 19 miler and i only got about 6 hours of sleep, then it wasnt too bad."
06/25/2008,12:00 PM,Run,Normal,8.00,miles,3200,,,,,,pound,,,,,F,,,"Felt terrible the first 3. The 40 hr weeks and 90 mi weeks are taking a toll in this heat, which i love by the way. Anyway i finished pretty decent the last 2 miles. Post run i weighed 134, which is not good...i should be 140, anyway i guess i'll just have to eat even more"
06/26/2008,12:00 PM,Run,Normal,13.00,miles,5085,,,,,,pound,,,,,F,,,"Ran at 4 which was probably the hottest time of day, but i like it. This course is dead on the nuts for accuracy and i know all the quarter marks on the course, and my splits were: 21:51 (6:43's), 21:40 (6:40's), 21:13 (6:32's), 20:00 (6:09's). Felt terrible the first half, but good the second half."
06/27/2008,12:00 PM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,"I got chased by like 5 birds at one point, so i probably ended up flat out sprinting for 400-600 meters which killed me for the 2nd half of the run, but atleast i didnt get eaten!"
06/27/2008,12:00 PM,Run,Normal,10.00,miles,4200,,,,,,pound,,,,,F,,,"Ran with BA, Carl, Phil, Hinrichs, and Costley. Forgot running shoes so i had to wear BA's racing flats which caused my legs to become very sore, but i dont care cuz it was a fun run!"
06/28/2008,12:00 PM,Run,Normal,13.00,miles,0,,,,,,pound,,,,,F,,,"This was actually 2 runs...the first being a 3 mile sprint at 1am in the nude from BA's appt to Bethel, it was an amazing run! i dont know what else to say?
My second run was an easy 10 miler when i got home, i didnt put a watch on it cuz my legs felt trashed, but i actually felt really good at the end and got rolling pretty good the last 3 miles."
06/29/2008,12:00 PM,Run,Normal,9.00,miles,3580,,,,,,pound,,,,,F,,,"Ran with Sam for the first time this summer, we did an out and back at crow hassan. we hit the first mile in 7:09, then hit the turnaround at 30:20, then came back in 29:20, it felt really easy. My plan is to hit 101 miles this next week!"
06/30/2008,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Ran easy...i was sleepy but my legs felt surprisingly good!"
06/30/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Worst run of the summer so far. I ran with Jeremy and we did an easy 10, but i had to stop and crap 3 times, and almost had to walk the last 2 miles cuz i had terrible chafing...but you gotta take the good with the bad i guess"
07/01/2008,12:00 PM,Run,Normal,18.00,miles,7380,,,,,,pound,,,,,F,,,"Ran in Andover with Phil. It was kinda rough for both of us today...i love the warm weather but 90 degrees for a long run wears on you. I felt good til 15 then got really thirsty, Phil on the other hand seemed like he was about to faint so i was a little worried. But we finished and i enjoyed it so it was a good run!"
07/02/2008,12:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"I was gonna go 6, but it was only a mere 10 hours after my long run and i felt like crap"
07/02/2008,12:00 PM,Run,Normal,10.00,miles,4040,,,,,,pound,,,,,F,,,"Felt terrible the first 4, then decent the second 4, then great the last 2 so i rolled at probably around 6 flat pace the last 2"
07/03/2008,12:00 PM,Run,Normal,13.00,miles,5057,,,,,,pound,,,,,F,,,"Hit the 2 mile in 13:56 and I got really pissed for some reason, so i hammered the next 8 miles and felt pretty good, then the last 3 i slowed down a little but i was still cruisin. My last 11 miles were at 6:23 pace, so it was a good run."
07/04/2008,12:00 PM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,,"Ran an easy out and back to crow hassan with sam. Felt ok, but my legs were pretty tired."
07/05/2008,12:00 PM,Run,Normal,12.00,miles,5040,,,,,,pound,,,,,F,,,"Worst run of the summer. I woke up and for some reason felt like i had been run over by a bus cuz i hurt everywhere, secondly i forgot my running shorts, and it was also warm and windy. I did an out and back, at the turn i almost decided to hitchhike back but i ended up crawling back at about 7:20 pace, ouch! Afterwards i slept for 3 hours and now have a 101 degree fever. So i might not get a 100 mile week, im pissed!"
07/06/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Well i felt ok when i woke up so i decided to drag my butt through a 10 miler...i'm gonna run 6 later tonight, but i gotta rest up for awhile"
07/06/2008,12:00 PM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,,"Surprisingly my legs felt great, but the bad thing was i felt like i had to puke the whole time, but whatever i finished and got 101 on the week!"
07/07/2008,12:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Took the morning off, but i still felt very tired this afternoon, i didnt even wanna time it cuz of my slow pace. I might just need to take a day off or something."
