Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
11/05/2007,12:00 PM,Run,Tempo,10.00,miles,0,,,,,,pound,,,,,F,,,"7 mile progression run
42:44 total time, last two miles were 6:17 (uphill and into a stiff wind), 5:50

I ran almost 2 minutes faster than this on the Monday before regionals my freshman year, but in doing so I left my race on Old Dutch Road, so I (as well as the rest of the team) made sure to keep things pretty relaxed today.  There are no awards given out for performances on Monday afternoon."
11/06/2007,12:00 PM,Run,Interval,8.00,miles,0,,,,,,pound,,,,,F,,,"Pretty much the same thing as before conference.  Felt really good once again and after this workout I was really excited for regionals.  On the cooldown we decided as a team that we were going after it."
11/07/2007,12:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,""
11/08/2007,12:00 PM,Run,Normal,9.50,miles,0,,,,,,pound,,,,,F,,,"Started a little early since I thought everyone else would just want to do cross campus.  After the run we all watched Letich run a mile time trial since he was going abroad for the spring and wanted to try to break 5.  He ran 5:02."
11/09/2007,12:00 PM,Run,Normal,5.50,miles,0,,,,,,pound,,,,,F,,,"Pre meet run for regionals on the course.  With all the teams running around it felt like the day before the Super Bowl."
11/10/2007,12:00 PM,Run,Race,11.00,miles,0,,,,,,pound,,,,,F,,,""
07/21/2008,10:00 AM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Regular morning loop"
07/21/2008,2:00 PM,Run,Normal,8.00,miles,0,,,,,,pound,,,,,F,,,"Went to Pierce Park and back, did several pickups on the way back that ranged from 15 - 90 seconds. Felt pretty strong."
07/22/2008,2:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"Really tired this morning so I didn't run before going to physical therapy. Did a longer run in the afternoon to make up for it."
07/23/2008,10:00 AM,Run,Normal,5.50,miles,0,,,,,,pound,,,,,F,,,"Did a couple strides"
07/23/2008,8:00 PM,Run,Normal,5.50,miles,0,,,,,,pound,,,,,F,,,"Was too tired to run in the afternoon so I went at 11 PM after umpiring. Probably a waste of time."
07/24/2008,2:00 PM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,,"Really hot this afternoon, went out the CE trail to Fieldcrest Drive. The way back felt like it took forever."
07/25/2008,2:00 PM,Run,Normal,6.50,miles,0,,,,,,pound,,,,,F,,,"Thought about just taking the day off but decided to run. Did a six mile loop then my usual 'day before race' strides. I am not ready to race though and tomorrow could be ugly."
07/26/2008,10:00 AM,Run,Normal,3.50,miles,0,,,,,,pound,,,,,F,,,"Shakeout run before I drove to La Crosse"
07/26/2008,2:00 PM,Run,Race,5.00,kilometers,1014,,,,,,pound,,,,,F,,,"***RACE***
Race Name: Shithouse 5K
Terrain: Road
Warm Up: 4 miles
Race Splits: 5:08
Cool Down: 1 mile

Went out with Green and Chris but I did not feel good and they pulled away from me just before the mile mark. After seeing my mile split I decided to ease off and just cruise the remainder of the race because I did not want to bust my ass to run a crappy time. Oh well, I care about races in November, not July. At least the party was awesome."
07/26/2008,2:00 PM,Run,Normal,4.89,miles,0,,,,,,pound,,,,,F,,,""
07/27/2008,10:00 AM,Run,Normal,12.00,miles,0,,,,,,pound,,,,,F,,,"Thankfully I was not hung over after my first night of heavy drinking in a few months, just a little dehydrated. Green, Rivers and I ran up the bluff (tough climb) and down some trail in the forest. Ended up on the La Crosse campus and was tired, hungry, and thirsty at the run's end. It was a nice change to run with other people though - running by myself has gotten quite boring."
07/28/2008,10:00 AM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,,"Ran the regular morning loop and tacked on an extra mile because I felt good. 5th mile was probably under 6:00."
07/28/2008,2:00 PM,Run,Normal,7.50,miles,0,,,,,,pound,,,,,F,,,"Did some strides afterwards. Felt really good today."
07/29/2008,10:00 AM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,"Shortened morning loop, had to get to physical therapist appointment."
07/29/2008,2:00 PM,Run,Normal,9.00,miles,3645,,,,,,pound,,,,,F,,,"Wore a watch so I could make sure I'm not running like 7:30 pace. Not bad, but not great either. My dad thinks I am over training, I guess I'll see after tomorrow's workout."
07/30/2008,2:00 PM,Run,Tempo,10.50,miles,0,,,,,,pound,,,,,F,,,"3.5 mile warmup, 2 mile cooldown

3 x 10 min at tempo effort with 2:00 rest, covered over 5 miles so I'm pretty happy with it. Good first workout of the summer. Did strides afterwards."
07/31/2008,10:00 AM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,"Kept it really relaxed, felt good"
07/31/2008,2:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Easy"
08/01/2008,2:00 PM,Run,Normal,8.00,miles,0,,,,,,pound,,,,,F,,,"My left shin hurt really bad so I turned off and only did a five mile loop, then when I got home I was pissed about going so short and did three more inside."
08/02/2008,10:00 AM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"7 miles inside, wanted to stay on a soft surface because of my shin."
08/02/2008,2:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Went outside, shin hurt a little bit but not as bad as yesterday. Did a few short pickups on the way back."
08/03/2008,2:00 PM,Run,Normal,8.50,miles,0,,,,,,pound,,,,,F,,,"I had planned on doing 15 today, but it was really hot so I decided to try 10 and then add on if I felt good. Around 4 miles I started feeling awful and slowed down to probably 8:00 pace. Eventually I stopped to walk for a while, then decided I wanted to make it home before dark so I started running again. Felt a little better but not much. I don't know if I was just dehydrated or what but this was the worst I've felt on a run in a long time."
08/04/2008,6:00 PM,Run,Normal,8.00,miles,0,,,,,,pound,,,,,F,,,"Felt way better than yesterday. Ended up being at work until 6:45 so I didn't get to run until this evening. During the run I saw two high schoolers all over each other in a driveway. I thought about yelling something but decided not to. Did 8 100m strides and afterwards did push ups, dips, and curls. Not sure when I last did these, but I am weak.

In other news, Brett Favre reported to training camp today. Mike McCarthy better make him the starter; after Aaron Rodgers' performance in the scrimmage last night there is no way you can convince me that the team has a better chance to win with him under center than with Favre."
08/05/2008,2:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,"3 mile warmup, 2 mile cooldown

20:30 tempo run - Ran first mile in 5:47, last mile in 5:27. Good effort, especially considering it was about 90 degrees when I did this. Heart rate when I finished was 165, less than 2 minutes later it was around 120. Did four long strides afterwards."
08/05/2008,8:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"Inspired by Chris and Phil's run from yesterday I jogged over to Reid Golf Course and ran barefoot. This was one of my favorite runs of the summer, just cruising along on the grass with nothing else to distract or bother me. Unfortunately no sprinklers were turned on so I was unable to use one as a bidet. Overall today was an awesome day of training."
08/06/2008,2:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"Ran an extended Xavier...felt pretty good after yesterday. Four or five police cars passed me around Pierce Park, but I never found out where they were headed. Didn't hear any sirens so I assume it was nothing serious. Then I went to Memorial for my last night of softball for the summer."
08/07/2008,10:00 AM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Treadmilled it so I could watch the SportsCenter coverage of the Brett Favre trade. I'll be cheering for him as a Jet, but it's really disappointing that everything had to end this way. It still doesn't make sense to me that the Packers didn't want one of the best quarterbacks of all time who often happened to be coming off of a career year. They put out a statement a month ago saying they wanted to 'protect Brett's legacy,' but then they released false stories about a comeback in March that didn't happen and about Favre using a team-issued cell phone to talk with the Vikings, tried to buy him off to stay retired, compared his return to crossing the Rubicon, and held a press conference claiming 'his head wasn't in the right place.' Real classy guys. Kick your hall of fame quarterback to the curb for no real reason. Yes I know he 'retired', but give me a break; he changed his mind before anything of significance happened (he first told the team he wanted to come back in June). If the Packers had wanted him back it would have been no problem and Aaron Rodgers would have been the only person upset. So now instead of having everything back from a team that was a play or two away from the Super Bowl we have no quarterbacks on the roster that have started an NFL game. If the Jets make the playoffs this season and the Packers don't Ted Thompson might need to pull a Theo Epstein and leave Lambeau in a gorilla suit. Boom, outta here Ted."
08/07/2008,8:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"Did an out and back to Appleton West with a two mile add on at the end. Felt awesome and if it hadn't been 10:00 already when I finished I might have gone 3-5 more miles. I was just in the zone tonight. There were some shady people heading to the bars downtown - many of them were quite confused as to what I was doing. A couple old men thought they were so clever yelling, 'Run Forrest!' Yup, never heard that one before. Followed up the run with pushups, dips, curls, and abs. Today was my last day of work for the summer; now I just get to relax and have fun before camp. Starting tomorrow I'll be up in Door County for 10 days."
08/08/2008,10:00 AM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"Easy Run + Strides before leaving for Door County. Last run over the College Avenue bridge."
08/08/2008,8:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Took a break from watching the Olympic Opening Ceremonies to get a second run in. Felt pretty good, running at night is fun."
08/09/2008,2:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,""
08/10/2008,2:00 PM,Run,Normal,15.00,miles,0,,,,,,pound,,,,,F,,,"It was nice to get a good long run in for the first time in a while. When I left the Brewers game was 0-0 in the sixth inning, and I was very surprised to find them still playing when I came back. Kapler hit a walk off HR in the bottom of the 13th to win it for us. Then I watched the most exciting swimming race I've ever seen, the 4x100m Freestyle Relay. The French were talking smack and the Americans took the win. Booya."
08/11/2008,10:00 AM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,""
08/11/2008,2:00 PM,Run,Normal,7.00,miles,0,,,,,,pound,,,,,F,,,"Did some strides after the run"
08/12/2008,10:00 AM,Run,Normal,3.50,miles,0,,,,,,pound,,,,,F,,,"Really tired this morning so I just did a short shakeout run rather than a regular morning run."
08/12/2008,2:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"20 min warmup

20 min @ threshold, 4 min rest, 10 min @ threshold

Strides

Cooldown

No mile markers on this but it felt like I was running fast. Felt a little weird at the start but quickly got into a rhythm. Wouldn't be surprised if my last 10 minutes was sub 5:40 pace."
08/13/2008,2:00 PM,Run,Normal,11.00,miles,0,,,,,,pound,,,,,F,,,"Kept putting this off. First thought about running at 11 AM, didn't get out the door until 2:30. Oh well, not like I had anything else important to do."
08/14/2008,10:00 AM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Morning run before going out for breakfast at Al Johnson's. Best breakfast there is: sweedish meatballs & sweedish pancakes a la mode with strawberries."
08/14/2008,2:00 PM,Run,Normal,10.00,miles,0,,,,,,pound,,,,,F,,,"Had to take a crap in the woods, some little kids saw me and started laughing hysterically when they figured out what I was doing."
08/15/2008,2:00 PM,Run,Normal,7.50,miles,0,,,,,,pound,,,,,F,,,"Spent the entire afternoon in the pool and hot tub, as a result my legs didn't feel good at all on the run. Did a few strides afterwards. Michael Phelps might be inhuman after that win in the 100m Butterfly. Also have to give props to Shalane Flanagan for picking up the bronze in the women's 10,000m."
08/16/2008,10:00 AM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,"20 min warmup

3xHill, 8x1:30 @ 8K effort, 3xHill (90 sec rests)

Cooldown

This ended up being fairly easy, it was just something to start getting the legs used to running fast again. The long rests prevented me from getting into any oxygen debt and I felt great throughout. Next workout will be a bit more challenging (20x400m with 40 sec rest in 2 weeks)."
08/16/2008,2:00 PM,Run,Normal,6.00,miles,0,,,,,,pound,,,,,F,,,"Last run of the vacation. This has been a really good stretch of training and I feel like I'm ready for the season to start. Just have to make it through a few more days of running alone and then I reunite with the guys for camp. Watched six straight hours of sports tonight: Favre's first game as a Jet, the Olympics, the Packer game, and the Brewers game. Favre looked like he hasn't lost anything and Aaron Rodgers looked terrible. Packers management is not real high on my list right now. Phelps completed his amazing Olympics, and Usain Bolt ran an insane 100m, easing up 20 meters before the finish and still breaking his world record. Then the Brewers came back, blew their lead, and won in extra innings."
08/17/2008,8:00 PM,Run,Normal,13.50,miles,0,,,,,,pound,,,,,F,,,"Felt pretty good after about 3 miles. Was hoping to do 15 but had to shit really bad and couldn't motivate myself to do 10 more minutes afterwards. Oh well, there's not that much of a difference anyways."
08/18/2008,8:00 PM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,"Nice easy run, once again done at night. Felt pretty good the whole time. I started packing things up today; I guess it really is time to head back."
08/19/2008,10:00 AM,Run,Normal,9.00,miles,0,,,,,,pound,,,,,F,,,"Ran with Boyd at High Cliff. It was nice to be on trails since I've been running 99% of my mileage on pavement all summer. We did a 1 minute pickup every 10 minutes, but the pickups weren't a ton faster than the rest of the run. Didn't eat very much before the run so about 20 minutes in I got hungry, but that went away after a bit. Felt really good the last 10 minutes."
08/19/2008,2:00 PM,Run,Normal,5.00,miles,0,,,,,,pound,,,,,F,,,"Just another boring double."
08/20/2008,10:00 AM,Run,Normal,4.00,miles,0,,,,,,pound,,,,,F,,,"Last PT appointment this morning"
