Date,Time,Activity,Workout,Distance,Distance Unit,Duration,Course,Equipment Brand,Equipment Model,Equipment Serial,Weight,Weight Unit,Rest HR,Average HR,Max HR,Temperature,Temperature Unit,Quality,Effort,Notes
06/21/2008,10:00 AM,Run,Normal,4.00,miles,1680,,,Wave precision (blue),,,pound,,,,,F,,,""
06/22/2008,10:00 AM,Run,Normal,11.50,miles,4984,,,Wave precision (blue),,,pound,,,,,F,,,"probably a little farther than 11.5 but no big deal. sore and tight in the beginning from the race yesterday but i loosened up. everytim i started to feel like i was exerting myself at all i slowed down. so the run was basically effortless and light and fun and just overall enjoyable. weather was nice, started low 60's ended at 77 but there was a nice cool breeze coming off the river so... yeah. good day"
06/23/2008,10:00 AM,Run,Normal,7.10,miles,3027,,,Wave precision (blue),,,pound,,,,,F,,,"eddy street. didnt feel fast, but i guess thats to be expected after the last weekend"
06/24/2008,10:00 AM,Run,Normal,9.00,miles,3766,,,Wave precision (blue),,,pound,,,,,F,,,"really meant to do 7, but i wanted to do a new route and i really underestimated how far it was... oops"
06/25/2008,10:00 AM,Run,Normal,6.00,miles,2533,,,Wave precision (blue),,,pound,,,,,F,,,"felt just lovely..."
06/25/2008,6:00 PM,Run,Normal,3.20,miles,1320,,,Wave precision (blue),,,pound,,,,,F,,,""
06/26/2008,10:00 AM,Run,Normal,7.00,miles,2937,,,Wave precision (blue),,,pound,,,,,F,,,"ran with tim, rick, wyatt etc, it was pretty chill, 2 minute pickup just for shits"
06/27/2008,10:00 AM,Run,Normal,4.10,miles,1775,,,Wave precision (blue),,,pound,,,,,F,,,""
06/28/2008,10:00 AM,Run,Race,5.00,miles,1660,,,,,,pound,,,,,F,,,"***RACE***
Race Name: minnetonka 8k
Terrain: Road
Warm Up: 2 miles
Race Splits: 5:38? 11 something, 16 high, 22:20, 27:40
Cool Down: mile and a half
Overall Place: 2
Age Place: 1

couldn't have really been easier. ran with matt wiersum from hope college, just talked for the first few miles. really, felt insanely not hard. went out slowly and then just picked it up as we went. fun, felt good. with a mile and a half to go i decided to not make a move, although i felt as if i could have easily made it and ran away from him, but i felt so good and painless i didnt really want to start pounding, so i just kept steady and on the pedal. good. oh, and the weather was perfect 60? maybe under? "
06/28/2008,10:00 AM,Run,Normal,3.50,miles,1478,,,Wave precision (blue),,,pound,,,,,F,,,""
06/29/2008,2:00 PM,Run,Normal,12.00,miles,5300,,,Wave precision (blue),,,pound,,,,,F,,,"windy, kinda got lost.. really all over the place. out and back going out 11:11"
07/01/2008,10:00 AM,Run,Normal,9.00,miles,3780,,,Wave precision (blue),,,pound,,,,,F,,,""
07/02/2008,10:00 AM,Run,Normal,8.00,miles,3315,,,Wave precision (blue),,,pound,,,,,F,,,""
07/03/2008,2:00 PM,Run,Normal,8.50,miles,3519,,,Wave precision (blue),,,pound,,,,,F,,,"2 hill repeats, felt pretty fast, most likely was more than 8 and a half"
07/03/2008,6:00 PM,Run,Normal,3.00,miles,1293,,,Wave precision (blue),,,pound,,,,,F,,,"easy plus strides"
07/04/2008,10:00 AM,Run,Normal,6.50,miles,2641,,,Wave precision (blue),,,pound,,,,,F,,,"4:30 am run... before brookes race, the right hip killed the last 2 miles but i was in a hurry and started hauling"
07/05/2008,10:00 AM,Run,Normal,5.00,miles,2280,,,Wave precision (blue),,,pound,,,,,F,,,"ran with brooke at her cabin, lake loop and the the add on. hip hurt, and i ran in my old ascis cuz i forgot my shoes... oops"
07/06/2008,8:00 PM,Run,Normal,12.50,miles,5809,,,Wave precision (blue),,,pound,,,,,F,,,"ran with brooke humid as hell but it felt good"
07/07/2008,10:00 AM,Run,Normal,8.00,miles,3304,,,Wave precision (blue),,,pound,,,,,F,,,""
07/08/2008,2:00 PM,Run,Normal,7.10,miles,3016,,,Wave precision (blue),,,pound,,,,,F,,,""
07/09/2008,10:00 AM,Run,Normal,8.50,miles,3606,,,Wave precision (blue),,,pound,,,,,F,,,""
07/10/2008,2:00 PM,Run,Normal,8.00,miles,3373,,,Wave precision (blue),,,pound,,,,,F,,,"feeling tired... legs are rough"
07/11/2008,10:00 AM,Run,Normal,6.25,miles,2347,,,Wave precision (blue),,,pound,,,,,F,,,"warm, 3x3:00 fast with 1:30 active recovery between, cool"
07/12/2008,10:00 AM,Run,Normal,9.10,miles,3758,,,Wave precision (blue),,,pound,,,,,F,,,"little quick on the pace but no complaints- it felt right. beautiful day"
07/13/2008,10:00 AM,Run,Normal,13.00,miles,5507,,,Wave precision (blue),,,pound,,,,,F,,,""
07/14/2008,10:00 AM,Run,Normal,6.20,miles,2654,,,Wave precision (blue),,,pound,,,,,F,,,""
07/14/2008,6:00 PM,Run,Normal,3.10,miles,1284,,,Wave precision (blue),,,pound,,,,,F,,,""
07/15/2008,10:00 AM,Run,Normal,8.10,miles,3360,,,Wave precision (blue),,,pound,,,,,F,,,"hot and my legs felt like shit. hopefully tomorrow will be better"
07/16/2008,10:00 AM,Run,Normal,9.00,miles,3575,,,Wave precision (blue),,,pound,,,,,F,,,"warm up, 5 x 3:30 fast, cool down"
07/17/2008,10:00 AM,Run,Normal,4.10,miles,1650,,,Wave precision (blue),,,pound,,,,,F,,,""
07/17/2008,10:00 AM,Run,Normal,8.10,miles,3451,,,Wave precision (blue),,,pound,,,,,F,,,"blegh..."
07/18/2008,10:00 AM,Run,Normal,4.50,miles,1884,,,Wave precision (blue),,,pound,,,,,F,,,""
07/19/2008,12:00 PM,Run,Race,9.00,miles,3366,,,Wave precision (blue),,,pound,,,,,F,,,""
07/20/2008,12:00 PM,Run,Normal,13.00,miles,5526,,,Wave precision (blue),,,pound,,,,,F,,,"felt pretty good actually - once the first 2 miles were over and i was warmed up, it went pretty quick"
07/22/2008,12:00 PM,Run,Normal,7.00,miles,2913,,,Wave precision (blue),,,pound,,,,,F,,,""
07/22/2008,12:00 PM,Run,Normal,4.00,miles,1645,,,Wave precision (blue),,,pound,,,,,F,,,""
07/23/2008,12:00 PM,Run,Normal,8.10,miles,3174,,,Wave precision (blue),,,pound,,,,,F,,,"some natural intervals - i'll probably be back at it tonight"
07/23/2008,12:00 PM,Run,Normal,4.25,miles,1759,,,Wave precision (blue),,,pound,,,,,F,,,""
07/24/2008,12:00 PM,Run,Normal,8.10,miles,3360,,,Wave precision (blue),,,pound,,,,,F,,,""
07/25/2008,12:00 PM,Run,Normal,7.00,miles,2867,,,Wave precision (blue),,,pound,,,,,F,,,"i was in a hurry to get to work.. so yeah"
07/26/2008,12:00 PM,Run,Normal,6.20,miles,2760,,,Wave precision (blue),,,pound,,,,,F,,,"just jogged it.."
07/27/2008,12:00 PM,Run,Normal,14.10,miles,6077,,,Wave precision (blue),,,pound,,,,,F,,,"i was cashed at mile 12. i ate crap food yeaterday and was pretty dehydrated, but i got through it"
07/28/2008,12:00 PM,Run,Normal,7.00,miles,2927,,,Wave precision (blue),,,pound,,,,,F,,,"the joints and shins were hurting a bit... i need new shoes"
07/29/2008,12:00 PM,Run,Normal,8.00,miles,3276,,,Wave precision (blue),,,pound,,,,,F,,,"felt good. really strong, did a few strides afterwards and i really just felt like i could throw down something fierce in a race right now"
07/29/2008,12:00 PM,Run,Normal,4.50,miles,1855,,,Wave precision (blue),,,pound,,,,,F,,,"first mile i could tell my legs were zapped from sitting in the sun all day, but par for the day, after that i again felt strong, swift, light on my feet and i was cooking the last quarter mile or so. good run."
07/30/2008,12:00 PM,Run,Normal,9.00,miles,3695,,,Wave precision (blue),,,pound,,,,,F,,,"little on and off lethargy, but it was hot and yesterday was phenominal so i guess it was as good as can be expected. probably wont run again tonight, kick some ass tomorrow"
07/31/2008,12:00 PM,Run,Normal,10.50,miles,4208,,,Wave precision (blue),,,pound,,,,,F,,,"16 minute warm up, 2x10 minute threshold, 1 minute steady state, 25 minute cool down. realisticly more than 10.5 but i dont know what else to call it."
08/01/2008,12:00 PM,Run,Normal,4.10,miles,1690,,,Wave precision (blue),,,pound,,,,,F,,,"i felt last night and it was hotter than hell."
08/01/2008,12:00 PM,Run,Normal,7.00,miles,2940,,,Wave precision (blue),,,pound,,,,,F,,,"forgot my watch and ahhhh i felt naked"
08/02/2008,12:00 PM,Run,Normal,6.20,miles,2702,,,Wave precision (blue),,,pound,,,,,F,,,"left foot hurt like a mother from falling down the stairs. shin splints too. i need new shoes"
08/03/2008,12:00 PM,Run,Normal,14.00,miles,6228,,,Wave precision (blue),,,pound,,,,,F,,,"ran at least 11 miles of this bitch on grass. my left foot was killing me. iced and ibuprophen. i hope this goes away"
08/06/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,"some dull general soreness, no pain. new shoes"
08/07/2008,12:00 PM,Run,Normal,8.00,miles,3360,,,the b rocks,,,pound,,,,,F,,,""
08/08/2008,12:00 PM,Run,Normal,8.00,miles,3360,,,the b rocks,,,pound,,,,,F,,,"it hurt again... super homosexual"
08/09/2008,12:00 PM,Run,Normal,9.00,miles,3720,,,the b rocks,,,pound,,,,,F,,,"felt good. right foot had some tightness on the bottom"
08/10/2008,12:00 PM,Run,Normal,6.20,miles,2490,,,the b rocks,,,pound,,,,,F,,,""
08/12/2008,12:00 PM,Run,Normal,7.25,miles,3240,,,,,,pound,,,,,F,,,"ran with brooke... feet hurt"
08/13/2008,12:00 PM,Run,Normal,9.00,miles,3780,,,,,,pound,,,,,F,,,""
08/13/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,,,,pound,,,,,F,,,""
08/14/2008,12:00 PM,Run,Normal,8.00,miles,3360,,,,,,pound,,,,,F,,,""
08/14/2008,12:00 PM,Run,Normal,5.10,miles,2100,,,,,,pound,,,,,F,,,""
08/15/2008,12:00 PM,Run,Normal,10.00,miles,4200,,,,,,pound,,,,,F,,,""
08/16/2008,12:00 PM,Run,Normal,9.00,miles,3780,,,,,,pound,,,,,F,,,""
08/17/2008,12:00 PM,Run,Normal,12.50,miles,5400,,,,,,pound,,,,,F,,,""
08/18/2008,12:00 PM,Run,Normal,6.50,miles,2711,,,the b rocks,,,pound,,,,,F,,,""
08/19/2008,12:00 PM,Run,Normal,9.00,miles,3815,,,the b rocks,,,pound,,,,,F,,,""
08/19/2008,12:00 PM,Run,Normal,4.00,miles,1597,,,the b rocks,,,pound,,,,,F,,,""
08/20/2008,12:00 PM,Run,Normal,9.00,miles,3480,,,the b rocks,,,pound,,,,,F,,,"7 mile park hills, 2x2mile, mile threshhold. 12:39, 12:37, 5:57 2 mile w/u and c/d"
08/21/2008,12:00 PM,Run,Normal,10.00,miles,4235,,,the b rocks,,,pound,,,,,F,,,"traverse extended"
08/21/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,""
08/22/2008,12:00 PM,Run,Normal,9.50,miles,4140,,,the b rocks,,,pound,,,,,F,,,"golf course extended. felt all kinds of miserable"
08/22/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,"old/new/add on"
08/23/2008,12:00 PM,Run,Normal,10.00,miles,3810,,,the b rocks,,,pound,,,,,F,,,"16 minute warm up to bus farm, 30 minute threshold finished right behind foley, 17:30 cooldown"
08/24/2008,12:00 PM,Run,Normal,16.00,miles,6490,,,the b rocks,,,pound,,,,,F,,,"challenge/bus farm/new/ring road. felt great. could have gone another 10"
08/26/2008,12:00 PM,Run,Normal,9.00,miles,3298,,,the b rocks,,,pound,,,,,F,,,"2 mile w/u 5xmile in the arb in trainers, 4 minute recovery between

5:31
5:23
5:21
5:22
5:22

2 mile c/d

legs felt heavy for the last too, the sand wasn't helping much either"
08/26/2008,12:00 PM,Run,Normal,5.00,miles,2085,,,the b rocks,,,pound,,,,,F,,,"bus farm, hot but felt good"
08/27/2008,12:00 PM,Run,Normal,8.50,miles,3480,,,the b rocks,,,pound,,,,,F,,,"kasota, rainy, fast... little pain in the right knee"
08/27/2008,12:00 PM,Run,Normal,4.10,miles,1721,,,the b rocks,,,pound,,,,,F,,,"kinda stiff, no major issues"
08/28/2008,12:00 PM,Run,Normal,10.25,miles,4080,,,the b rocks,,,pound,,,,,F,,,"2 mile warm up, 6x 5minute threshold with 90 seconds recovery between 2 mile cooldown"
08/29/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,""
08/30/2008,12:00 PM,Run,Normal,6.00,miles,2426,,,the b rocks,,,pound,,,,,F,,,""
08/30/2008,12:00 PM,Run,Normal,5.00,miles,2160,,,the b rocks,,,pound,,,,,F,,,"ran with brooke for a little bit, hot, felt ok though"
08/31/2008,12:00 PM,Run,Normal,14.52,miles,6259,,,,,,pound,,,,,F,,,"kinda tired 2nd half, totally dogged the last 2 miles"
09/01/2008,12:00 PM,Run,Normal,3.50,miles,0,,,the b rocks,,,pound,,,,,F,,,"this was not supposed to only be 3.5 miles. i just felt super sick, and the 4 bottles of water i'd consumed prior to running were doing a fine job of sloshing around"
09/02/2008,12:00 PM,Run,Normal,10.25,miles,4200,,,Wave precision (blue),,,pound,,,,,F,,,"old main hill repeats. 10xall the way up (about 600 meters) 2:24, 2:25 up to 2:34 back down to 2:22
nice weather though"
09/03/2008,12:00 PM,Run,Normal,10.00,miles,4080,,,the b rocks,,,pound,,,,,F,,,"goddamned brenden pushing the pace again just cuz we hurt his feelings"
09/04/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,""
09/04/2008,12:00 PM,Run,Normal,10.00,miles,4200,,,the b rocks,,,pound,,,,,F,,,"2 mile warm up, 3x800, 4x600, 5x400 in the arb, 2 mile cool down

800: 
2:42
2:39
2:37

600:
1:56
1:55
1:57
1:52

400:
1:22
1:14
1:14
1:13
1:09
"
09/05/2008,12:00 PM,Run,Normal,8.00,miles,3300,,,the b rocks,,,pound,,,,,F,,,""
09/06/2008,12:00 PM,Run,Normal,10.00,miles,4200,,,the b rocks,,,pound,,,,,F,,,""
09/07/2008,12:00 PM,Run,Normal,15.00,miles,6330,,,the b rocks,,,pound,,,,,F,,,"easy"
09/08/2008,12:00 PM,Run,Normal,8.10,miles,3420,,,the b rocks,,,pound,,,,,F,,,"felt good, cool weather, a little rain"
09/09/2008,12:00 PM,Run,Normal,11.00,miles,4620,,,the b rocks,,,pound,,,,,F,,,"2.2 mile warm up
8x1000 at 3:18-3:24 (arb)
7x200 at about 35 (arb)
2 mile cooldown.
jogging 3 minute recovery

started to get rough about halfway through"
09/10/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,"felt like shit, but thats what makes morning runs beautiful"
09/10/2008,12:00 PM,Run,Normal,10.25,miles,4214,,,the b rocks,,,pound,,,,,F,,,"bridges to gravel pit to snowstorm/kasota.felt fluid and great and foley got stung by a bee which made it all the better"
09/11/2008,12:00 PM,Run,Normal,3.00,miles,1260,,,the b rocks,,,pound,,,,,F,,,""
09/11/2008,12:00 PM,Run,Normal,10.35,miles,4199,,,the b rocks,,,pound,,,,,F,,,"supposed to be a 3X10 (8 thresh 2 ss.) i kinda just rolled through it at a comfortably fast pace, no recovery, no ss, just quick."
09/12/2008,12:00 PM,Run,Normal,5.00,miles,2220,,,the b rocks,,,pound,,,,,F,,,"felt kinda shitty actually."
09/13/2008,12:00 PM,Run,Race,9.00,miles,3360,,,,,,pound,,,,,F,,,""
09/14/2008,12:00 PM,Run,Normal,15.00,miles,6241,,,the b rocks,,,pound,,,,,F,,,"fast, felt pretty easy"
09/15/2008,12:00 PM,Run,Normal,8.00,miles,3436,,,the b rocks,,,pound,,,,,F,,,"kasota... felt the weekend a bit"
09/16/2008,12:00 PM,Run,Normal,10.00,miles,4080,,,the b rocks,,,pound,,,,,F,,,"2 mile warmup, hills at south elementary. felt god-awful. it was like driving a semi up that hill with a go-kart engine. couldnt have felt more heavy"
09/17/2008,12:00 PM,Run,Normal,4.00,miles,1720,,,the b rocks,,,pound,,,,,F,,,"this sickness is really starting to suck"
09/17/2008,12:00 PM,Run,Normal,10.00,miles,4195,,,the b rocks,,,pound,,,,,F,,,"traverse extended with kuhn. not bad at all, hot though"
09/18/2008,12:00 PM,Run,Normal,4.00,miles,1718,,,the b rocks,,,pound,,,,,F,,,""
09/18/2008,12:00 PM,Run,Normal,10.00,miles,3935,,,the b rocks,,,pound,,,,,F,,,"16 min. w/u, 30 min threshold, 20 min cooldown. felt super fluid and quick and not-fatigued. great workout. felt easy"
09/19/2008,12:00 PM,Run,Normal,4.00,miles,1693,,,the b rocks,,,pound,,,,,F,,,""
09/19/2008,12:00 PM,Run,Normal,8.00,miles,3479,,,the b rocks,,,pound,,,,,F,,,"7 mile park trails... pretty miserable. god damn little paths. give me my open road. thats all im sayin"
09/20/2008,12:00 PM,Run,Normal,11.00,miles,4590,,,the b rocks,,,pound,,,,,F,,,""
09/21/2008,12:00 PM,Run,Normal,15.00,miles,6632,,,the b rocks,,,pound,,,,,F,,,"rtan the first 11.5 or so with brooke. may have been a little loonger, who knows. felt pretty reasonable"
09/23/2008,12:00 PM,Run,Normal,9.00,miles,3360,,,the b rocks,,,pound,,,,,F,,,"2 mile warm up, 5xmile repeats in the arb in rain/hail/40 mph wind gusts... by myself :(

5:25
5:27
5:25
5:26
5:23

2 mile cool down"
09/24/2008,12:00 PM,Run,Normal,5.00,miles,2100,,,the b rocks,,,pound,,,,,F,,,"felt great actually"
09/24/2008,12:00 PM,Run,Normal,9.50,miles,4099,,,the b rocks,,,pound,,,,,F,,,"golf course extended with kuhn, felt alright. ate too much before"
09/25/2008,12:00 PM,Run,Normal,4.00,miles,1690,,,the b rocks,,,pound,,,,,F,,,"watertower, meh..."
09/25/2008,12:00 PM,Run,Normal,9.50,miles,3781,,,the b rocks,,,pound,,,,,F,,,"2 w/u
10 min thresh
2 min recovery
8 minute thresh
4 mile cool down"
09/26/2008,12:00 PM,Run,Normal,5.00,miles,2049,,,the b rocks,,,pound,,,,,F,,,"fast, felt shitty
"
09/27/2008,12:00 PM,Run,Race,9.00,miles,3360,,,,,,pound,,,,,F,,,""
09/28/2008,12:00 PM,Run,Normal,14.75,miles,6183,,,the b rocks,,,pound,,,,,F,,,"fast. thats all. IT band flamed up at about 9 miles"
09/29/2008,12:00 PM,Run,Normal,5.00,miles,2076,,,the b rocks,,,pound,,,,,F,,,"felt good, IT band hurt a little"
09/29/2008,12:00 PM,Run,Normal,6.50,miles,2781,,,the b rocks,,,pound,,,,,F,,,"ran with brooke, felt good."
09/30/2008,12:00 PM,Run,Normal,13.25,miles,5537,,,the b rocks,,,pound,,,,,F,,,"2.25 mile warm up to hermies,
8 switchback hill repeats at woodlawn about 900m, jog back to the start for recovery - about 700 meters

3:15
3:20
3:20
3:20
3:21
3:18
3:17
3:12

2.25 mile cooldown"
10/01/2008,12:00 PM,Run,Normal,4.00,miles,1654,,,the b rocks,,,pound,,,,,F,,,""
10/01/2008,12:00 PM,Run,Normal,10.00,miles,4200,,,the b rocks,,,pound,,,,,F,,,""
10/02/2008,12:00 PM,Run,Normal,3.00,miles,1260,,,the b rocks,,,pound,,,,,F,,,""
10/02/2008,12:00 PM,Run,Normal,10.00,miles,3976,,,the b rocks,,,pound,,,,,F,,,"2 mile warm up, 6x800 at 2:35-2:40 in the arb, 4x400 at 72-76 
2 mile cool down"
10/03/2008,12:00 PM,Run,Normal,3.00,miles,1270,,,the b rocks,,,pound,,,,,F,,,""
10/03/2008,12:00 PM,Run,Normal,8.00,miles,3395,,,the b rocks,,,pound,,,,,F,,,"felt nauseous"
10/04/2008,12:00 PM,Run,Normal,7.00,miles,2760,,,the b rocks,,,pound,,,,,F,,,"2 mile warmup,
5k at quick but easy tempo pace, conversational- 17:02
2 mile cool down"
10/05/2008,12:00 PM,Run,Normal,16.25,miles,6756,,,the b rocks,,,pound,,,,,F,,,"ramble on, plus my additional mile or so becuase the scenery changed. the time is only fast because i lit up the last 4 miles just wanting to get back"
10/06/2008,12:00 PM,Run,Normal,5.00,miles,2038,,,the b rocks,,,pound,,,,,F,,,"fast, felt like shit"
10/07/2008,12:00 PM,Run,Normal,4.00,miles,1663,,,the b rocks,,,pound,,,,,F,,,""
10/07/2008,12:00 PM,Run,Normal,10.00,miles,3956,,,the b rocks,,,pound,,,,,F,,,"acent of 99. 1:30 drop 1:30, recover down.
up in 5, cool down from golf course back to school"
10/08/2008,12:00 PM,Run,Normal,4.00,miles,1694,,,the b rocks,,,pound,,,,,F,,,""
10/08/2008,12:00 PM,Run,Normal,10.00,miles,4200,,,the b rocks,,,pound,,,,,F,,,"fine, but afterward my achillies tightened up like it never has before. walking was a near impossibility. iced, castor oiled, we'll see how it goes :/"
10/09/2008,12:00 PM,Run,Normal,7.00,miles,2791,,,the b rocks,,,pound,,,,,F,,,"2 mile warm up and cool down, felt sore so took the threshold easy"
10/10/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,the b rocks,,,pound,,,,,F,,,"felt good, the soreness of my tendon didnt get me till the end"
10/11/2008,12:00 PM,Run,Race,9.00,miles,3408,,,,,,pound,,,,,F,,,""
10/12/2008,12:00 PM,Run,Normal,13.75,miles,5760,,,the b rocks,,,pound,,,,,F,,,"went out real quick. hit 8 miles at a 6:55 pace average. had some 6:45's in there. then i skipped out and did my own thing"
10/13/2008,12:00 PM,Run,Normal,8.00,miles,3386,,,the b rocks,,,pound,,,,,F,,,"cold.. kinda. 44 degrees"
10/14/2008,12:00 PM,Run,Normal,12.25,miles,5168,,,the b rocks,,,pound,,,,,F,,,"2 mile warmup
5x800 with 2:30 jog between
2:39
2:39
2:36
2:34
2:34
5x600 with 2:00 jog between
1:53
1:53
1:54
1:52
1:56
4x400 with 90 second jog between
1:12
1:14
1:12
1:11
2 mile cool down"
10/15/2008,12:00 PM,Run,Normal,4.00,miles,1667,,,adrenaline 2's,,,pound,,,,,F,,,""
10/15/2008,12:00 PM,Run,Normal,8.00,miles,3254,,,adrenaline 2's,,,pound,,,,,F,,,""
10/16/2008,12:00 PM,Run,Normal,4.00,miles,1677,,,adrenaline 2's,,,pound,,,,,F,,,""
10/16/2008,12:00 PM,Run,Normal,9.75,miles,4056,,,adrenaline 2's,,,pound,,,,,F,,,"legs felt like bricks"
10/17/2008,12:00 PM,Run,Normal,4.00,miles,1680,,,adrenaline 2's,,,pound,,,,,F,,,""
10/18/2008,12:00 PM,Run,Race,9.00,miles,3320,,,,,,pound,,,,,F,,,""
10/19/2008,12:00 PM,Run,Normal,14.00,miles,5967,,,adrenaline 2's,,,pound,,,,,F,,,"first 5 felt good, after that it was quite an effort"
10/20/2008,12:00 PM,Run,Normal,7.00,miles,2850,,,adrenaline 2's,,,pound,,,,,F,,,"felt swift. strong, and good"
10/21/2008,12:00 PM,Run,Normal,8.00,miles,3264,,,adrenaline 2's,,,pound,,,,,F,,,"felt really good and smooth, and like i could have opened it up at anytime."
